timestamp,role,type,data
1766172365.8423147,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-10,2,-10,1,-10,2,-11,2,-10,2,-10,2,-9,2,-10,2,-10,3,-9,4,-10,4,-10,5,-10,5,-10,5,-10,5,-10,6,-9,6,-9,6,-8,7,-8,6,-9,6,-8,8,-8,7,-8,9,-9,9,-9,9,0,0,-9,10,-10,10,-9,10,-9,10,-9,9,-10,10,-10,10,-9,10,-10,10,-10,10,-10,10,-9,9,-10,9,-10,9,-10,8,-10,8,-10,8,-10,8,-10,7,-10,6,-10,6,-10,5,-10,5,-10,5,-10,4,-10,3,0,0,0,0,0,0,0,0,0,0"
1766172365.8636868,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,6,-10,6,-9,5,-10,8,-9,5,-10,5,-10,3,-11,3,-8,4,-9,2,-11,2,-13,2,-12,4,-12,2,-11,3,-12,1,-13,0,-11,0,-11,-1,-12,0,-12,0,-12,-2,-13,-1,-12,-2,-14,-2,-15,-2,-15,0,0,-3,-15,-2,-16,-3,-16,-3,-16,-3,-15,-3,-16,-3,-16,-3,-16,-3,-16,-3,-16,-2,-16,-1,-15,-1,-15,-1,-15,-1,-15,-1,-15,0,-15,0,-14,0,-14,0,-13,1,-13,1,-13,2,-13,2,-12,3,-11,3,-10,0,0,0,0,0,0,0,0,0,0"
1766172365.8786666,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,8,6,8,6,8,6,8,6,8,6,8,6,7,7,8,7,7,8,8,8,7,8,7,9,6,8,7,10,6,10,5,9,5,10,5,10,5,10,5,11,4,10,4,12,3,12,4,13,4,0,0,13,3,14,4,14,4,14,3,13,4,14,4,14,4,14,4,14,4,13,4,14,4,13,5,13,5,13,5,12,5,13,5,13,5,12,5,11,5,11,5,10,6,10,6,9,6,9,6,8,7,7,7,0,0,0,0,0,0,0,0,0,0"
1766172365.9011183,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-8,-7,-8,-7,-9,-6,-9,-8,-9,-7,-9,-7,-10,-7,-9,-7,-10,-7,-9,-6,-10,-6,-11,-6,-11,-6,-11,-5,-11,-6,-12,-5,-12,-4,-11,-4,-12,-3,-12,-4,-12,-4,-13,-3,-12,-3,-13,-2,-14,-3,-14,-2,0,0,-15,-2,-15,-3,-16,-2,-15,-2,-15,-3,-16,-3,-16,-3,-15,-3,-16,-3,-15,-3,-16,-4,-15,-4,-15,-4,-14,-5,-14,-5,-14,-5,-14,-5,-13,-5,-13,-5,-12,-6,-12,-6,-11,-6,-10,-7,-10,-7,-9,-7,-8,-8,0,0,0,0,0,0,0,0,0,0"
1766172365.926476,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-5,-9,-5,-9,-6,-9,-6,-10,-6,-10,-6,-9,-6,-10,-6,-9,-7,-10,-7,-9,-8,-10,-9,-9,-9,-9,-9,-9,-8,-9,-10,-9,-10,-8,-10,-8,-10,-7,-11,-8,-10,-8,-11,-7,-11,-7,-12,-6,-13,-7,-13,-7,0,0,-14,-6,-15,-7,-15,-7,-15,-7,-14,-7,-15,-7,-15,-7,-14,-7,-15,-8,-14,-8,-15,-8,-13,-8,-13,-9,-13,-9,-12,-9,-12,-9,-13,-9,-12,-9,-11,-9,-10,-9,-10,-9,-10,-9,-9,-9,-9,-9,-7,-10,-6,-10,0,0,0,0,0,0,0,0,0,0"
1766172365.94872,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-9,4,-9,5,-9,5,-10,5,-9,5,-9,5,-8,6,-8,6,-9,6,-8,6,-9,6,-8,8,-8,7,-8,8,-8,7,-8,10,-7,9,-7,9,-6,9,-7,9,-7,10,-6,11,-7,10,-5,12,-6,12,-6,12,0,0,-6,13,-6,13,-6,14,-6,14,-6,13,-6,13,-6,14,-6,13,-7,14,-7,13,-7,13,-7,12,-8,12,-7,12,-8,12,-7,12,-8,12,-8,11,-8,10,-8,10,-8,10,-8,9,-9,8,-9,8,-9,7,-9,6,0,0,0,0,0,0,0,0,0,0"
1766172365.9738693,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-2,8,-1,8,0,9,-2,10,-1,9,-1,9,-1,9,0,9,0,10,0,9,0,10,1,11,1,10,2,10,1,10,3,11,3,10,3,10,4,10,4,10,4,10,5,10,5,10,6,10,6,11,6,11,0,0,7,11,7,12,8,12,8,12,7,12,8,12,8,12,7,12,7,12,7,12,7,13,6,12,6,12,6,12,5,12,6,12,6,13,5,12,4,12,4,11,3,11,4,11,2,11,2,10,0,11,1,11,0,0,0,0,0,0,0,0,0,0"
1766172365.9964023,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-7,-8,-7,-7,-8,-7,-7,-8,-8,-8,-7,-7,-8,-7,-8,-7,-8,-7,-9,-7,-9,-7,-10,-7,-10,-6,-10,-6,-10,-6,-12,-6,-11,-5,-11,-5,-11,-4,-12,-5,-11,-5,-12,-4,-12,-4,-13,-3,-14,-4,-14,-3,0,0,-15,-3,-15,-3,-16,-3,-16,-3,-15,-4,-16,-4,-16,-4,-15,-4,-16,-4,-15,-3,-16,-5,-15,-5,-15,-5,-14,-5,-14,-5,-14,-5,-14,-6,-13,-5,-13,-6,-12,-5,-12,-6,-12,-6,-11,-7,-11,-7,-10,-7,-9,-7,0,0,0,0,0,0,0,0,0,0"
1766172366.0201719,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,5,-8,5,-7,4,-9,5,-10,4,-11,3,-11,3,-12,3,-11,3,-9,4,-11,4,-11,2,-12,2,-10,2,-12,0,-11,0,-14,-1,-11,1,-12,-2,-12,-1,-13,1,-13,0,-13,-1,-12,-2,-14,-2,-14,-2,-15,0,0,-3,-15,-3,-16,-3,-16,-4,-16,-2,-16,-3,-16,-3,-16,-3,-16,-3,-16,-2,-16,-3,-17,-2,-16,-1,-16,-2,-16,-1,-15,-1,-15,-1,-16,-1,-15,0,-15,0,-14,1,-13,1,-13,2,-12,2,-12,3,-12,3,-11,0,0,0,0,0,0,0,0,0,0"
1766172366.039386,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,5,7,5,6,7,6,6,7,6,7,6,7,7,6,6,6,7,6,7,6,8,6,9,5,9,6,9,5,9,5,11,5,10,4,10,4,10,3,11,3,10,4,12,3,11,3,12,2,13,3,13,2,0,0,14,2,15,2,15,2,15,1,14,2,15,2,15,2,15,2,15,3,15,2,15,3,14,3,14,4,14,4,14,4,14,3,14,4,12,4,13,4,12,4,12,5,11,5,11,5,10,6,9,6,8,6,0,0,0,0,0,0,0,0,0,0"
1766172366.0605192,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,6,-7,6,-8,6,-8,6,-9,6,-8,6,-8,5,-9,5,-8,6,-9,5,-9,5,-9,5,-10,4,-10,4,-11,5,-10,4,-12,3,-11,3,-11,2,-11,3,-12,3,-12,2,-13,2,-11,1,-13,2,-14,2,-14,0,0,1,-15,1,-15,1,-15,1,-16,1,-15,2,-15,1,-16,2,-15,2,-16,1,-15,2,-16,2,-14,2,-15,3,-15,3,-14,3,-14,3,-14,3,-14,4,-13,3,-12,4,-12,4,-12,4,-11,4,-11,5,-10,5,-9,0,0,0,0,0,0,0,0,0,0"
1766172366.0804427,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,1,-9,2,-10,2,-10,3,-8,1,-10,1,-8,0,-9,2,-12,1,-10,-1,-11,0,-12,-2,-11,-1,-13,-2,-11,1,-12,-1,-11,-3,-12,-2,-10,-3,-13,-3,-12,-3,-12,-4,-13,-5,-12,-5,-12,-5,-13,-6,-13,0,0,-6,-14,-6,-14,-6,-15,-7,-14,-6,-14,-6,-15,-6,-15,-6,-14,-6,-15,-6,-15,-6,-16,-5,-14,-5,-14,-5,-15,-4,-15,-4,-15,-4,-15,-4,-14,-3,-14,-3,-13,-2,-13,-2,-13,-1,-13,-1,-12,0,-12,1,-11,0,0,0,0,0,0,0,0,0,0"
1766172366.1006658,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-4,8,-4,8,-3,8,-4,9,-4,8,-4,8,-3,9,-3,8,-3,9,-2,10,-3,10,-1,11,-2,10,-1,10,-2,9,0,12,0,10,0,10,1,10,1,11,0,11,1,12,1,11,3,12,2,13,3,13,0,0,4,13,3,14,4,14,4,14,3,14,3,14,3,15,3,14,3,15,3,14,3,15,2,14,2,14,2,14,1,14,2,14,1,14,1,13,0,13,0,12,-1,12,-1,12,-2,11,-2,11,-3,10,-3,10,0,0,0,0,0,0,0,0,0,0"
1766172366.1213791,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-3,-9,-3,-9,-4,-9,-3,-10,-3,-9,-4,-9,-4,-9,-4,-9,-5,-10,-5,-9,-6,-10,-7,-9,-7,-9,-7,-9,-7,-9,-8,-9,-9,-8,-8,-9,-9,-8,-9,-8,-8,-9,-10,-8,-9,-8,-11,-8,-11,-8,-12,-8,0,0,-12,-8,-13,-9,-13,-8,-14,-8,-13,-9,-13,-9,-13,-9,-13,-9,-13,-9,-13,-9,-14,-10,-12,-9,-12,-9,-12,-10,-12,-10,-12,-9,-12,-10,-11,-10,-10,-10,-10,-10,-9,-10,-9,-10,-8,-10,-8,-10,-7,-10,-6,-10,0,0,0,0,0,0,0,0,0,0"
1766172366.138438,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,0,6,-2,7,-4,9,-4,8,-3,9,-3,8,-2,7,-2,6,-2,9,-2,10,-1,10,0,9,-1,10,0,10,0,9,1,11,2,10,2,8,2,10,2,9,2,9,5,10,2,9,5,10,5,11,5,11,0,0,6,11,6,12,7,12,7,12,6,12,7,12,7,12,6,12,7,12,6,12,6,13,6,12,6,12,5,12,5,12,5,12,5,12,4,12,4,11,4,11,3,11,3,11,2,11,2,11,1,10,0,10,0,0,0,0,0,0,0,0,0,0"
1766172366.1572444,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,4,7,4,7,4,7,4,7,4,8,3,7,3,8,3,8,2,9,3,9,2,9,1,9,1,9,2,11,1,10,0,10,0,10,-1,11,0,10,0,11,-1,10,-1,12,-3,12,-2,12,-2,0,0,13,-3,13,-3,13,-3,14,-3,13,-2,14,-2,14,-3,13,-2,14,-2,14,-2,15,-2,13,-1,13,-1,13,-1,13,-1,13,-1,14,0,13,0,12,0,12,1,11,1,11,1,11,2,11,2,10,3,9,3,0,0,0,0,0,0,0,0,0,0"
1766172366.1931107,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,8,5,8,4,8,4,9,4,8,4,8,4,9,3,8,3,9,3,9,2,10,3,10,2,10,1,10,1,9,1,10,0,10,0,10,0,10,-1,10,0,10,0,10,-1,10,0,11,-2,11,-1,12,-2,0,0,12,-2,12,-2,13,-2,12,-2,12,-1,12,-2,12,-2,12,-1,12,-1,12,-1,13,0,11,0,11,0,11,0,11,1,11,1,11,1,10,1,10,2,9,2,9,2,9,2,8,3,8,3,7,3,6,4,0,0,0,0,0,0,0,0,0,0"
1766172366.211802,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-9,-5,-9,-5,-10,-5,-10,-5,-9,-5,-9,-4,-10,-4,-9,-4,-10,-3,-10,-3,-10,-3,-11,-2,-10,-2,-11,-2,-10,-2,-11,-1,-11,0,-10,-1,-10,0,-11,0,-10,0,-11,1,-11,0,-11,2,-12,1,-12,1,0,0,-12,2,-13,2,-13,2,-13,2,-12,1,-13,1,-13,1,-12,1,-13,1,-13,1,-13,0,-12,0,-12,0,-12,0,-12,-1,-12,-1,-12,-1,-11,-1,-10,-1,-10,-2,-10,-2,-10,-2,-9,-3,-9,-3,-8,-4,-8,-4,0,0,0,0,0,0,0,0,0,0"
1766172366.2311842,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,8,5,7,6,8,5,8,6,8,6,7,6,7,6,7,6,6,7,7,8,6,8,6,8,6,8,6,9,5,9,5,8,5,9,4,9,5,9,5,10,4,9,4,10,3,11,4,11,4,0,0,12,3,11,4,12,4,11,3,11,5,12,4,11,4,11,4,11,5,11,4,11,5,10,5,10,5,10,6,9,6,9,6,9,6,8,6,8,6,7,6,7,6,7,6,6,6,6,6,5,7,4,7,0,0,0,0,0,0,0,0,0,0"
1766172366.2514434,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-9,2,-8,3,-8,4,-9,4,-9,4,-8,4,-8,3,-8,5,-8,5,-6,6,-8,6,-8,6,-7,6,-7,6,-7,6,-7,7,-6,7,-6,6,-5,7,-6,7,-6,7,-6,8,-6,7,-5,8,-6,9,-6,9,0,0,-5,9,-6,10,-6,10,-6,10,-6,9,-6,9,-6,9,-6,9,-7,9,-6,9,-7,9,-7,8,-7,8,-7,8,-7,7,-7,7,-7,7,-7,6,-7,6,-7,5,-7,5,-7,5,-7,4,-7,4,-7,3,-7,2,0,0,0,0,0,0,0,0,0,0"
1766172366.2683723,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-3,8,-4,6,-4,8,-4,8,-3,9,-4,8,-4,8,-3,7,-3,8,-3,8,-3,9,-1,9,-2,7,-1,8,-2,8,-2,9,0,8,0,9,0,9,0,9,0,9,1,9,0,9,2,9,1,10,2,10,0,0,2,10,2,11,2,11,2,11,1,10,1,11,1,11,1,10,1,10,1,10,0,11,0,10,0,10,-1,10,-1,10,0,9,-1,10,-1,9,-1,9,-2,8,-2,8,-2,8,-3,8,-3,7,-3,6,-4,6,0,0,0,0,0,0,0,0,0,0"
1766172366.2913778,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,9,-1,10,-1,9,-2,9,-1,9,-2,8,-2,8,-2,8,-3,9,-3,8,-3,8,-3,8,-4,8,-4,8,-4,8,-4,8,-5,7,-5,7,-5,7,-6,8,-5,8,-5,7,-7,7,-6,8,-7,8,-6,8,-7,0,0,8,-7,8,-7,8,-7,9,-7,9,-6,9,-7,9,-7,8,-6,9,-6,8,-6,10,-5,9,-5,9,-5,9,-5,9,-4,9,-3,9,-3,9,-3,9,-3,8,-2,8,-2,8,-2,8,-1,7,-1,7,0,6,0,0,0,0,0,0,0,0,0,0,0"
1766172366.313809,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,7,5,7,6,7,5,7,5,7,4,7,4,7,4,7,3,8,4,8,3,8,3,8,3,7,3,9,2,8,1,8,2,8,1,9,1,8,1,9,1,9,1,9,0,10,1,10,0,0,0,10,0,10,0,11,0,11,0,10,1,10,0,10,1,10,1,10,1,10,1,10,1,9,2,9,2,9,2,9,2,9,2,9,2,8,2,8,3,7,3,7,3,7,3,6,4,6,4,5,4,5,4,0,0,0,0,0,0,0,0,0,0"
1766172366.3371322,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-2,-9,-3,-9,-3,-9,-3,-10,-3,-9,-3,-9,-3,-9,-3,-9,-4,-9,-4,-8,-5,-8,-6,-8,-5,-8,-6,-8,-5,-8,-7,-8,-7,-7,-6,-7,-7,-7,-6,-7,-6,-8,-7,-7,-7,-7,-8,-6,-8,-7,-8,-7,0,0,-9,-7,-9,-8,-9,-8,-9,-8,-8,-7,-8,-8,-8,-9,-8,-9,-8,-8,-8,-8,-8,-9,-7,-8,-7,-8,-7,-8,-6,-8,-7,-8,-6,-8,-6,-8,-5,-8,-4,-8,-4,-8,-4,-8,-3,-8,-4,-8,-2,-8,-2,-7,0,0,0,0,0,0,0,0,0,0"
1766172366.350991,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-1,9,-1,9,0,9,-1,10,-1,9,0,9,0,9,1,8,1,9,1,8,1,9,2,9,2,9,2,8,2,8,3,9,3,8,3,7,3,8,3,8,3,8,4,8,4,8,5,8,4,8,5,9,0,0,5,8,5,9,5,9,5,9,4,9,4,9,4,9,4,8,4,9,5,9,4,9,3,9,3,8,3,8,2,8,2,8,2,8,2,8,2,7,1,7,1,7,1,7,0,7,-1,7,-1,6,-1,6,0,0,0,0,0,0,0,0,0,0"
1766172366.3780472,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,3,-10,2,-10,1,-10,2,-10,1,-10,1,-10,1,-10,0,-9,1,-10,0,-9,0,-10,-1,-10,-1,-10,-1,-10,-1,-9,-2,-11,-2,-10,-2,-9,-2,-10,-2,-10,-2,-10,-3,-10,-3,-10,-4,-10,-3,-11,-4,-10,0,0,-4,-11,-3,-11,-4,-11,-4,-11,-3,-11,-3,-11,-3,-11,-3,-11,-3,-11,-2,-11,-2,-11,-1,-10,-1,-10,-1,-10,-1,-10,-1,-10,0,-10,0,-9,0,-9,0,-9,1,-9,1,-8,2,-8,2,-8,2,-7,3,-6,0,0,0,0,0,0,0,0,0,0"
1766172366.3950408,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,2,10,1,10,1,9,1,8,3,9,3,9,2,8,3,8,3,8,3,8,3,9,4,8,4,7,4,7,4,8,5,7,5,7,5,6,6,6,6,6,5,7,6,6,6,7,7,6,7,7,7,7,0,0,8,7,7,7,7,7,7,7,6,7,7,7,7,7,6,7,6,7,6,7,6,7,5,7,5,7,5,7,4,7,4,7,4,7,4,7,4,7,3,6,3,7,2,6,1,6,1,6,1,6,1,6,0,0,0,0,0,0,0,0,0,0"
1766172366.4160612,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,8,2,9,1,10,1,10,2,10,0,10,1,9,0,8,-1,9,-2,8,0,9,-1,9,-1,9,-2,8,-2,8,-2,9,-3,8,-3,8,-3,8,-3,8,-4,8,-3,9,-4,8,-3,9,-5,9,-4,9,-4,0,0,9,-5,10,-5,9,-5,9,-5,9,-4,10,-4,9,-4,9,-4,9,-4,10,-4,10,-3,9,-2,9,-3,9,-2,9,-1,8,-2,8,-1,8,-1,8,-1,7,-1,7,0,7,0,7,0,7,1,6,1,5,2,0,0,0,0,0,0,0,0,0,0"
1766172366.436049,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,4,-10,3,-10,3,-9,5,-11,3,-9,4,-8,3,-9,2,-9,3,-10,3,-9,2,-11,2,-11,1,-10,1,-10,2,-9,1,-10,0,-10,1,-10,0,-10,0,-10,1,-10,0,-11,0,-10,-1,-10,-1,-11,-1,-11,0,0,-1,-11,-1,-11,-1,-12,-1,-12,0,-11,0,-12,0,-11,0,-11,0,-11,0,-11,1,-11,1,-10,2,-10,2,-10,2,-9,1,-10,2,-9,2,-9,2,-8,2,-8,2,-8,3,-8,3,-7,3,-7,4,-6,4,-5,0,0,0,0,0,0,0,0,0,0"
1766172366.4528267,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,10,2,10,1,10,1,10,1,9,1,10,2,9,2,9,2,9,3,10,3,9,3,9,4,9,3,9,5,9,5,8,4,8,5,8,4,8,4,9,5,8,4,7,6,8,5,8,6,8,0,0,6,8,6,9,6,9,6,9,5,9,5,9,5,9,5,9,5,9,5,8,5,9,3,8,3,8,3,8,3,9,3,8,3,9,2,8,2,8,1,8,2,8,1,7,-1,7,0,7,0,7,-2,6,0,0,0,0,0,0,0,0,0,0"
1766172366.4720542,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,8,-7,8,-7,8,-8,8,-7,8,-7,7,-6,6,-8,6,-8,6,-7,5,-8,7,-9,6,-9,6,-8,6,-8,5,-8,5,-10,4,-9,4,-9,3,-9,3,-10,4,-9,3,-10,4,-9,3,-11,4,-11,3,-10,0,0,3,-11,4,-11,3,-11,3,-11,4,-11,4,-11,4,-11,4,-10,4,-10,4,-10,5,-10,4,-9,5,-9,5,-9,5,-9,5,-9,5,-9,5,-8,5,-7,5,-7,5,-6,5,-7,5,-6,5,-5,5,-4,5,-4,0,0,0,0,0,0,0,0,0,0"
1766172366.4930215,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,5,-10,4,-10,3,-11,4,-11,4,-11,3,-10,3,-11,3,-10,3,-11,2,-10,2,-11,1,-11,2,-11,1,-11,2,-11,0,-12,0,-11,0,-11,-1,-11,0,-11,0,-11,-1,-11,0,-11,-2,-11,-1,-12,-1,-12,0,0,-1,-12,-1,-13,-1,-13,-2,-12,0,-12,-1,-12,-1,-12,0,-12,-1,-12,-1,-12,0,-12,1,-11,1,-11,1,-11,1,-10,1,-10,2,-10,2,-10,2,-9,2,-9,2,-9,2,-8,3,-8,3,-8,3,-7,3,-6,0,0,0,0,0,0,0,0,0,0"
1766172366.5144606,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,3,10,2,10,2,11,3,10,2,10,2,10,1,10,1,10,1,10,0,11,1,11,0,10,0,10,0,10,0,11,-1,10,-1,10,-1,10,-2,10,-2,10,-1,10,-2,10,-2,10,-3,11,-2,11,-3,0,0,11,-3,11,-3,12,-3,11,-3,11,-2,11,-2,11,-2,11,-2,12,-2,11,-1,11,-1,10,0,11,0,11,0,10,0,10,0,10,0,9,1,9,1,8,1,8,2,8,2,7,2,7,2,6,3,6,3,0,0,0,0,0,0,0,0,0,0"
1766172366.5330846,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,4,-9,3,-11,3,-11,3,-10,3,-11,3,-11,2,-10,3,-11,2,-12,2,-11,3,-13,1,-12,2,-12,1,-11,1,-12,1,-12,0,-11,1,-11,0,-11,1,-11,0,-11,0,-11,0,-11,-1,-12,-1,-12,-1,-12,0,0,-2,-12,0,-13,-1,-13,-1,-13,0,-12,0,-13,0,-12,0,-12,0,-12,0,-12,1,-12,1,-11,1,-11,2,-11,2,-11,2,-10,2,-10,2,-10,3,-9,2,-9,3,-9,3,-8,3,-7,4,-7,4,-7,4,-6,0,0,0,0,0,0,0,0,0,0"
1766172366.5438573,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-8,9,-8,9,-8,9,-8,9,-7,10,-7,9,-7,9,-6,10,-6,9,-5,9,-6,10,-4,11,-5,11,-4,10,-4,10,-4,10,-3,10,-3,10,-3,10,-4,10,-3,10,-3,11,-3,9,-2,11,-3,11,-2,11,0,0,-1,12,-3,12,-2,12,-2,12,-3,11,-3,12,-3,12,-3,11,-3,11,-3,10,-4,11,-4,10,-4,10,-4,10,-4,9,-4,9,-4,9,-4,8,-5,8,-4,7,-5,7,-5,7,-5,6,-5,6,-6,5,-6,4,0,0,0,0,0,0,0,0,0,0"
1766172366.570894,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,-7,-12,-6,-11,-6,-12,-7,-10,-6,-11,-7,-11,-6,-11,-5,-11,-5,-11,-4,-12,-5,-12,-4,-12,-4,-12,-4,-11,-4,-13,-3,-12,-3,-11,-3,-12,-2,-12,-2,-12,-3,-12,-2,-11,-2,-12,0,-13,-2,-13,-2,0,0,-14,-1,-14,-1,-14,-1,-13,-1,-12,-2,-13,-2,-13,-2,-12,-2,-13,-2,-12,-2,-13,-3,-11,-3,-11,-3,-11,-3,-11,-4,-11,-4,-11,-4,-10,-4,-10,-4,-9,-5,-9,-4,-9,-5,-8,-4,-7,-5,-7,-5,-6,-5,0,0,0,0,0,0,0,0,0,0"
1766172366.6024456,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-7,-11,-7,-11,-8,-10,-7,-11,-7,-11,-7,-11,-8,-10,-7,-10,-8,-10,-8,-9,-8,-10,-10,-9,-8,-9,-9,-9,-8,-9,-10,-9,-9,-8,-9,-8,-10,-8,-9,-8,-9,-8,-10,-8,-9,-8,-10,-7,-11,-8,-11,-8,0,0,-11,-7,-11,-8,-11,-8,-11,-8,-10,-9,-11,-9,-11,-9,-10,-8,-9,-9,-9,-8,-10,-9,-8,-9,-8,-9,-8,-9,-8,-8,-8,-8,-7,-9,-6,-8,-6,-8,-6,-8,-5,-8,-5,-8,-4,-8,-4,-8,-3,-8,-3,-7,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0"
1766172366.700044,RX,CSI,"0,0,0,0,0,0,0-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,0,-11,0,-11,0,-10,0,-11,0,-10,1,-11,1,-11,2,-11,2,-11,2,-10,2,-11,3,-10,3,-10,3,-10,4,-10,3,-10,3,-10,4,-9,3,-10,5,-11,5,-11,5,0,0,-11,5,-11,5,-11,6,-11,6,-11,5,-11,5,-11,5,-11,4,-11,5,-11,4,-11,4,-10,3,-11,3,-11,3,-10,3,-11,3,-11,3,-10,2,-10,2,-10,2,-10,1,-9,1,-9,0,-9,0,-9,-1,-8,-2,0,0,0,0,0,0,0,0,0,0"
1766172366.7216647,RX,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-5,8,-7,8,-5,9,-7,9,-7,9,-6,9,-5,8,-4,8,-5,9,-4,9,-4,9,-3,10,-3,9,-3,9,-4,9,-3,10,-2,9,-2,9,-2,9,-2,10,-2,10,-2,10,-1,9,0,10,-1,11,0,11,0,0,0,11,-1,11,-1,11,0,12,-1,11,-1,12,-1,12,-2,11,-2,11,-1,11,-2,11,-2,10,-2,10,-2,10,-3,10,-3,10,-3,10,-3,9,-3,9,-3,8,-4,8,-4,8,-4,7,-5,7,-5,6,-5,6,0,0,0,0,0,0,0,0,0,0"
