ts,type,data
1766188153.7422194,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-12,-1,-12,-1,-12,0,-12,-1,-11,-1,-11,-1,-11,-1,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,1,-9,1,-10,1,-9,1,-9,1,-9,2,-8,2,-9,1,-9,2,-8,1,-9,2,-9,2,-9,2,0,0,-9,2,-9,2,-9,2,-9,2,-9,1,-9,1,-9,1,-9,1,-9,1,-8,0,-9,0,-8,0,-8,0,-8,0,-8,-1,-8,-1,-8,-1,-7,-1,-7,-1,-6,-1,-6,-2,-6,-2,-6,-2,-6,-3,-5,-3,-5,-3,0,0,0,0,0,0,0,0,0,0"
1766188153.756236,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,4,10,4,10,3,10,4,10,3,9,3,9,3,9,3,9,3,9,2,9,2,9,2,9,2,8,1,8,1,9,1,8,1,8,1,8,0,8,0,8,0,8,0,8,0,8,-1,8,0,8,-1,0,0,8,-1,9,-1,9,-1,8,-1,8,-1,8,0,8,0,8,0,8,0,7,0,8,1,7,0,7,1,7,1,6,1,6,1,6,1,6,2,5,2,5,2,5,2,5,2,4,2,4,3,4,3,3,3,0,0,0,0,0,0,0,0,0,0"
1766188153.774254,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,-5,10,-5,9,-5,10,-5,9,-5,9,-5,9,-5,8,-5,8,-4,8,-5,8,-5,8,-6,7,-5,7,-5,7,-5,7,-6,7,-6,6,-5,6,-6,6,-6,6,-6,6,-6,5,-5,5,-7,6,-7,6,-7,0,0,6,-7,6,-6,6,-7,6,-6,6,-6,6,-6,6,-6,6,-5,6,-5,5,-5,6,-5,6,-5,6,-4,6,-4,6,-4,6,-4,6,-4,6,-3,6,-3,5,-2,5,-2,5,-2,5,-1,5,-1,5,-1,4,0,0,0,0,0,0,0,0,0,0,0"
1766188153.7926884,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,4,-10,4,-10,5,-11,4,-10,4,-10,4,-9,4,-9,4,-9,4,-9,4,-9,4,-8,5,-8,5,-8,5,-8,4,-8,5,-7,5,-7,5,-7,5,-7,5,-7,5,-7,5,-6,5,-6,6,-7,6,-6,6,0,0,-6,6,-7,6,-7,6,-7,6,-6,5,-7,6,-7,5,-7,5,-7,5,-6,4,-7,4,-7,4,-7,4,-7,3,-7,3,-7,3,-7,3,-6,2,-6,2,-6,2,-6,1,-6,1,-6,1,-6,0,-6,0,-5,0,0,0,0,0,0,0,0,0,0,0"
1766188153.8131433,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,-5,9,-6,10,-6,10,-5,9,-5,9,-5,8,-6,8,-5,8,-5,8,-6,8,-6,7,-6,7,-6,7,-6,7,-6,6,-7,6,-6,6,-6,5,-7,5,-7,6,-6,5,-7,5,-6,5,-7,5,-7,5,-7,0,0,5,-7,5,-7,5,-7,5,-7,5,-7,5,-7,5,-7,5,-6,5,-6,5,-6,5,-6,5,-5,5,-5,5,-5,5,-5,5,-5,6,-4,5,-4,5,-4,5,-3,5,-3,5,-3,5,-2,5,-2,4,-1,4,-1,0,0,0,0,0,0,0,0,0,0"
1766188153.8323698,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,11,-1,11,-1,11,-2,11,-1,10,-1,10,-1,9,-1,9,-1,9,-1,9,-2,9,-2,9,-2,9,-2,8,-2,8,-2,9,-3,8,-3,8,-3,7,-3,8,-4,7,-3,7,-4,7,-3,7,-5,7,-4,7,-4,0,0,7,-4,8,-4,7,-4,7,-4,7,-4,8,-4,7,-4,7,-4,7,-3,7,-3,7,-3,7,-3,7,-2,7,-2,7,-2,6,-2,7,-2,6,-1,6,-1,5,-1,6,0,5,0,5,0,5,0,5,1,4,1,0,0,0,0,0,0,0,0,0,0"
1766188153.9524865,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-5,10,-5,10,-4,10,-5,10,-4,9,-4,9,-4,9,-3,8,-3,9,-3,8,-3,9,-2,9,-2,8,-3,8,-2,8,-2,8,-1,8,-1,8,-1-4,9,-3,8,-3,9,-3,8,-3,9,-2,9,-2,8,-3,8,-2,8,-2,8,-1,8,-1,8,-1-4,9,-3,8,-3,9,-3,8,-3,9,-2,9,-2,8,-3,8,-2,8,-2,8,-1,8,-1,8,-1-4,9,-3,8,-3,9,-3,8,-3,9,-2,9,-2,8,-3,8,-2,8,-2,8,-1,8,-1,8,-1-4,9,-3,8,-3,9,-3,8,-3,9,-2,9,-2,8,-3,8,-2,8,-2,8,-1,8,-1,8,-1-4,9,-3,8,-3,9,-3,8,-3,9,-2,9,-2,8,-3,8,-2,8,-2,8,-1,8,-1,8,-1-4,9,-3,8,-3,9,-3,8,-3,9,-2,9,-2,8,-3,8,-2,8,-2,8,-1,8,-1,8,-1-4,9,-3,8,-3,9,-3,8,-3,9,-2,9,-2,8,-3,8,-2,8,-2,8,-1,8,-1,8,-1-4,9,-3,8,-3,9,-3,8,-3,9,-2,9,-2,8,-3,8,-2,8,-2,8,-1,8,-1,8,-1,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-1,8,-1,7,0,8,-1,8,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,,7,-1,8,-1,7,-17,-1,7,-1,7,-2,7,-2,6,-2,6,-2,6,-2,6,-2,6,-3,6,-3,6,-3,5,-3,5,-3,5,-3,4,-3,4,-4,4,-4,3,-4,3,0,0,0,0,0,0,0,0,0,0"
1766188153.9731913,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-10,-6,-10,-6,-10,-5,-10,-6,-9,-5,-9,-5,-10,-5,-9,-4,-9,-4,-9,-4,-9,-5,-9,-4,-9,-4,-9,-4,-8,-3,-9,-3,-9,-3,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-2,-8,-1,-8,-2,-9,-1,0,0,-9,-1,-9,-1,-9,-1,-9,-1,-8,-2,-9,-1,-8,-1,-8,-2,-8,-2,-8,-2,-8,-3,-7,-3,-7,-3,-7,-3,-7,-3,-7,-3,-7,-3,-6,-3,-6,-3,-5,-3,-5,-3,-5,-3,-5,-4,-4,-4,-4,-4,-3,-4,0,0,0,0,0,0,0,0,0,0"
1766188153.9878333,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,7,8,7,7,8,7,7,7,7,7,7,7,7,6,7,6,7,6,7,5,7,6,7,5,7,5,7,5,6,4,7,4,7,4,6,4,7,3,7,3,7,3,7,3,6,3,7,2,7,3,7,3,0,0,8,2,7,3,7,3,7,3,7,3,7,3,7,3,6,3,7,3,6,3,6,3,6,3,5,3,5,3,5,4,5,4,5,3,4,4,4,3,4,4,3,4,3,3,3,4,2,4,2,4,1,4,0,0,0,0,0,0,0,0,0,0"
1766188154.0012686,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,1,10,0,10,0,10,0,9,1,9,1,9,1,9,1,8,1,9,1,9,2,8,1,8,1,7,2,8,2,7,2,7,3,7,2,7,2,7,3,7,2,7,3,7,3,7,3,7,0,0,3,7,3,7,3,7,3,7,2,7,3,7,2,7,2,7,2,7,2,7,2,7,1,6,1,6,1,6,1,6,0,6,0,6,0,6,0,6,-1,5,-1,5,-1,5,-1,5,-2,4,-2,4,-2,4,0,0,0,0,0,0,0,0,0,0"
1766188154.025486,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,-3,-11,-3,-11,-2,-11,-3,-11,-3,-10,-3,-10,-2,-10,-2,-10,-2,-9,-1,-10,-1,-10,-1,-9,-1,-9,-1,-9,-1,-9,0,-9,0,-9,0,-8,0,-9,0,-8,0,-8,0,-8,0,-9,1,-9,1,-9,1,0,0,-9,1,-9,1,-9,1,-9,1,-8,0,-9,0,-8,0,-8,0,-8,0,-8,0,-8,-1,-7,-1,-8,-1,-7,-1,-7,-2,-7,-1,-7,-2,-6,-2,-6,-2,-6,-2,-6,-2,-5,-2,-5,-3,-5,-3,-4,-3,-4,-3,0,0,0,0,0,0,0,0,0,0"
1766188154.047754,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-10,6,-10,5,-10,6,-10,5,-9,5,-9,5,-9,5,-8,5,-8,5,-8,5,-8,5,-8,5,-8,5,-7,5,-7,5,-7,6,-6,6,-6,5,-6,6,-6,6,-6,5,-6,6,-6,5,-5,6,-6,6,-6,6,0,0,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,6,-6,5,-6,5,-6,5,-6,5,-6,4,-6,4,-6,4,-6,4,-6,3,-6,3,-6,3,-6,3,-6,2,-6,2,-6,2,-6,1,-6,1,-5,0,-5,0,0,0,0,0,0,0,0,0,0,0"
1766188154.0682485,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,11,-2,11,-2,10,-2,11,-2,10,-2,9,-2,10,-2,9,-2,9,-2,9,-2,9,-2,9,-3,8,-3,8,-3,8,-3,8,-3,7,-4,7,-3,7,-4,7,-4,7,-3,7,-4,7,-3,7,-4,7,-4,7,-4,0,0,7,-4,7,-5,7,-4,7,-4,7,-4,7,-4,7,-4,7,-3,7,-3,7,-3,7,-3,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-1,5,-1,5,-1,5,0,5,0,5,0,5,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0"
1766188154.0842516,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,9,5,9,5,9,4,9,5,9,4,8,4,8,4,8,4,8,4,8,3,8,3,8,3,8,2,8,2,7,2,8,2,8,1,7,1,7,1,7,1,7,1,7,1,7,1,7,0,8,1,8,1,0,0,8,0,8,1,8,0,8,0,7,1,7,1,7,1,7,1,7,2,7,1,7,1,6,2,6,1,6,2,5,2,5,2,5,2,5,2,5,3,4,2,4,3,4,3,3,3,3,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0"
1766188154.1048048,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,3,-11,4,-10,4,-11,4,-10,3,-10,3,-10,3,-9,3,-9,3,-8,3,-9,4,-9,4,-8,4,-8,4,-8,4,-8,4,-7,4,-7,4,-7,5,-7,4,-7,4,-7,5,-6,4,-6,5,-7,5,-7,5,0,0,-7,5,-7,5,-7,5,-7,5,-7,4,-7,4,-7,4,-7,4,-7,4,-6,4,-7,4,-6,3,-7,3,-7,3,-6,2,-6,2,-7,2,-6,2,-6,1,-6,1,-6,1,-6,0,-6,0,-5,0,-5,0,-5,-1,0,0,0,0,0,0,0,0,0,0"
1766188154.1224647,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-8,8,-8,8,-7,8,-8,8,-7,7,-7,7,-7,7,-6,7,-6,7,-6,7,-6,7,-6,7,-5,7,-5,7,-5,7,-5,7,-4,7,-4,6,-4,7,-4,7,-4,7,-4,7,-3,6,-3,7,-4,7,-3,7,0,0,-3,8,-3,7,-3,8,-3,7,-4,7,-4,7,-4,7,-4,7,-4,6,-4,6,-4,6,-4,6,-4,5,-4,5,-4,5,-4,5,-4,5,-4,4,-4,4,-4,4,-5,3,-5,3,-4,2,-5,2,-5,2,-5,2,0,0,0,0,0,0,0,0,0,0"
1766188154.1422353,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,0,-11,1,-11,1,-12,1,-10,1,-10,0,-10,1,-10,1,-9,1,-9,1,-10,1,-9,2,-9,2,-9,2,-9,2,-8,2,-8,2,-7,2,-8,3,-8,2,-8,2,-8,3,-7,2,-7,4,-8,3,-8,3,0,0,-8,3,-8,3,-8,3,-8,3,-8,3,-8,3,-8,2,-8,2,-8,2,-7,2,-8,2,-7,1,-7,1,-7,1,-6,1,-7,1,-7,0,-6,0,-6,0,-6,-1,-6,-1,-6,-1,-5,-1,-5,-1,-5,-2,-5,-2,0,0,0,0,0,0,0,0,0,0"
1766188154.1579063,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,5,9,5,9,4,9,5,8,5,8,5,8,4,8,3,8,4,8,3,8,3,8,3,8,2,8,2,7,2,8,2,7,1,7,2,7,1,7,1,7,1,7,0,7,1,7,0,7,0,8,0,0,0,8,0,8,1,8,0,8,0,7,1,7,1,7,0,7,1,7,1,7,1,7,2,6,2,6,1,6,2,6,2,6,2,6,2,5,2,5,2,4,2,4,2,4,2,4,3,3,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0"
1766188154.1773112,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,7,-9,6,-8,6,-9,7,-8,6,-8,6,-8,5,-8,5,-8,5,-7,5,-8,5,-8,4,-8,4,-8,4,-7,4,-7,4,-8,3,-8,3,-7,3,-7,3,-7,3,-7,3,-8,3,-7,2,-8,3,-8,2,-8,0,0,2,-8,3,-8,3,-8,3,-8,3,-7,3,-8,3,-7,3,-7,3,-7,3,-7,3,-7,3,-6,3,-6,3,-6,3,-6,3,-5,4,-5,3,-5,4,-5,3,-4,4,-4,4,-3,4,-3,4,-3,3,-2,3,-2,0,0,0,0,0,0,0,0,0,0"
1766188154.195277,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-6,9,-6,9,-6,9,-6,9,-6,8,-6,8,-5,8,-5,8,-5,8,-5,8,-5,8,-4,8,-4,8,-4,7,-4,7,-3,8,-3,7,-3,7,-3,7,-3,7,-3,7,-2,7,-3,7,-2,7,-3,7,-2,8,0,0,-2,8,-3,7,-3,8,-3,8,-3,7,-3,7,-3,7,-3,7,-3,7,-3,6,-4,7,-4,6,-4,5,-4,6,-4,5,-4,5,-4,5,-4,4,-4,4,-4,4,-4,4,-4,3,-4,3,-5,2,-5,2,-4,2,0,0,0,0,0,0,0,0,0,0"
1766188154.2177575,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-2,-11,-2,-11,-3,-10,-2,-11,-2,-10,-2,-10,-2,-10,-2,-9,-2,-9,-2,-9,-2,-9,-3,-9,-3,-8,-3,-8,-3,-8,-4,-8,-4,-8,-3,-8,-4,-7,-4,-7,-3,-7,-4,-7,-3,-7,-4,-7,-4,-7,-4,-7,0,0,-4,-7,-4,-7,-4,-7,-4,-7,-3,-7,-4,-7,-4,-7,-3,-7,-3,-7,-3,-7,-3,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-1,-7,-1,-6,-1,-6,0,-6,0,-6,0,-6,0,-5,0,-5,1,-5,1,-4,0,0,0,0,0,0,0,0,0,0"
1766188154.2333167,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,10,5,9,4,9,4,9,4,8,4,8,4,8,4,8,4,7,4,8,5,7,5,7,5,6,4,6,5,6,5,6,4,6,5,5,5,5,5,5,5,5,5,5,6,4,6,5,6,5,0,0,6,5,6,5,6,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,5,3,5,3,5,3,5,3,5,2,5,2,5,2,5,1,5,1,5,1,5,1,5,0,4,0,4,0,0,0,0,0,0,0,0,0,0"
1766188154.249263,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,9,0,9,0,9,1,8,1,8,1,8,1,8,1,8,1,8,1,7,1,7,2,8,2,7,2,7,2,7,2,6,2,7,2,6,2,6,3,6,2,7,3,6,0,0,3,7,3,7,3,7,3,7,2,6,2,7,2,6,2,6,2,6,2,6,1,7,1,6,1,6,1,6,0,6,0,6,0,6,0,5,0,5,-1,5,-1,5,-1,5,-1,4,-2,4,-2,4,-2,3,0,0,0,0,0,0,0,0,0,0"
1766188154.2654865,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,2,10,2,10,1,10,2,9,2,9,2,9,1,8,1,8,1,8,1,9,1,8,1,8,0,8,0,7,0,8,0,7,-1,7,0,7,-1,7,-1,7,-1,7,-1,7,-1,7,-2,8,-1,7,-1,0,0,8,-1,8,-1,8,-1,7,-1,7,-1,7,-1,7,-1,7,-1,7,-1,7,0,7,0,6,0,6,0,6,0,6,1,6,1,6,1,5,1,5,1,4,1,4,2,4,2,4,2,4,2,3,2,3,2,0,0,0,0,0,0,0,0,0,0"
1766188154.2869744,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-3,-11,-3,-11,-3,-11,-2,-11,-3,-10,-3,-10,-3,-10,-3,-9,-3,-10,-3,-8,-3,-9,-4,-9,-4,-9,-4,-8,-4,-8,-4,-8,-4,-8,-4,7,3,6,3,6,3,7,3,6,3,7,2,6,2,6,2,6,1,6,1,6,1,6,1,5,1,5,0,5,0,5,7,3,6,3,6,3,7,3,6,3,7,2,6,2,6,2,6,1,6,1,6,1,6,1,5,1,5,0,5,0,5,7,3,6,3,6,3,7,3,6,3,7,2,6,2,6,2,6,1,6,1,6,1,6,1,5,1,5,0,5,0,5,7,3,6,3,6,3,7,3,6,3,7,2,6,2,6,2,6,1,6,1,6,1,6,1,5,1,5,0,5,0,5,0,5,-1,5,-1,4,-1,4,-2,4,0,0,0,0,0,0,0,0,0,0"
1766188154.4373105,CSI,"0,0,0,0,0,9,2,8,2,8,1,8,1,8,1,8,0,8,1,7,0,8,0,7,0,7,0,7,0,8,-1,8,0,8,0,0,0,8,-1,8,0,8,0,8,0,7,0,8,0,8,0,7,0,7,1,7,1,7,1,6,1,6,1,6,1,6,2,6,2,6,2,5,2,5,2,4,2,4,2,4,2,4,2,3,3,3,3,2,3,0,0,0,0,0,0,0,0,0,0"
1766188154.4541955,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-12,-1,-11,0,-11,0,-12,0,-11,0,-11,0,-10,0,-10,0,-10,0,-9,1,-10,1,-10,1,-10,1,-9,1,-9,1,-9,2,-9,2,-8,2,-8,2,-8,2,-8,2,-8,3,-8,2,-8,3,-8,3,-8,3,0,0,-8,3,-8,3,-8,3,-8,3,-8,2,-8,2,-8,2,-8,2,-8,2,-8,1,-8,1,-7,1,-8,1,-8,1,-7,0,-7,0,-7,0,-7,0,-6,0,-6,-1,-6,-1,-6,-1,-5,-1,-6,-2,-5,-2,-5,-2,0,0,0,0,0,0,0,0,0,0"
1766188154.4700186,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-1,10,-1,10,-1,10,-1,10,-1,10,-1,9,0,9,0,9,0,9,0,8,0,9,1,9,1,8,0,8,0,8,1,8,1,8,1,7,2,7,1,7,1,7,1,7,2,7,2,7,2,7,2,7,0,0,2,8,2,7,2,8,2,7,2,7,2,7,1,7,1,7,1,7,1,7,1,7,0,6,0,6,0,6,0,6,0,6,-1,6,-1,6,-1,6,-1,5,-1,5,-2,5,-2,4,-2,4,-2,4,-3,3,0,0,0,0,0,0,0,0,0,0"
1766188154.4849713,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,2,10,3,10,3,9,3,10,3,9,2,9,2,9,3,8,3,8,3,7,3,8,4,8,3,7,3,7,3,7,4,7,4,7,3,6,4,6,4,6,4,6,4,6,4,6,5,6,4,6,5,6,0,0,5,7,4,6,4,6,4,6,4,7,3,7,4,6,3,6,3,6,3,6,3,6,2,6,2,6,2,6,1,6,1,6,1,6,1,5,1,5,0,5,0,5,0,5,0,5,-1,5,-1,4,-2,4,0,0,0,0,0,0,0,0,0,0"
1766188154.502027,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-10,6,-10,6,-9,6,-10,6,-9,6,-9,5,-9,6,-8,5,-8,6,-8,6,-8,6,-8,6,-7,6,-7,6,-7,6,-7,6,-6,6,-6,6,-5,6,-6,6,-6,6,-5,6,-5,6,-5,7,-6,7,-5,7,0,0,-5,7,-6,7,-5,7,-5,7,-5,6,-6,7,-6,6,-5,6,-6,6,-5,6,-6,5,-6,5,-6,5,-6,4,-6,4,-6,4,-6,4,-6,3,-6,3,-5,3,-6,2,-5,2,-6,1,-6,1,-5,1,-5,0,0,0,0,0,0,0,0,0,0,0"
1766188154.5221062,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-1,10,-1,10,0,10,-1,10,-1,10,0,9,0,9,0,9,0,9,1,9,0,9,1,9,1,8,1,8,1,8,2,8,2,8,1,7,2,7,2,7,2,7,2,7,2,7,2,7,2,7,2,8,0,0,3,8,2,7,2,7,2,8,2,7,2,7,1,7,1,7,1,7,1,7,1,7,0,7,0,6,0,6,-1,6,0,6,-1,6,-1,5,-1,5,-1,5,-1,5,-1,5,-2,4,-2,4,-3,4,-3,3,0,0,0,0,0,0,0,0,0,0"
1766188154.5422544,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,6,-9,6,-9,6,-10,6,-9,5,-9,5,-8,5,-9,5,-8,5,-8,5,-8,5,-9,4,-9,4,-9,3,-8,3,-8,3,-9,2,-8,2,-8,2,-8,2,-8,3,-8,2,-8,2,-8,1,-9,2,-8,2,-9,0,0,2,-9,2,-9,2,-8,2,-9,2,-8,2,-8,2,-8,2,-8,3,-8,3,-8,3,-8,3,-7,3,-7,3,-7,3,-6,3,-6,3,-6,3,-5,3,-5,3,-5,3,-4,3,-4,4,-4,4,-3,4,-3,3,-2,0,0,0,0,0,0,0,0,0,0"
1766188154.5784311,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,10,4,10,3,10,3,9,3,9,3,9,3,8,3,8,3,8,4,8,4,8,4,7,4,7,4,7,4,7,4,7,4,6,4,6,4,6,4,6,5,6,4,6,5,6,5,6,5,6,0,0,5,6,5,6,5,6,5,6,4,6,4,6,4,6,4,6,4,6,3,6,3,7,3,6,3,6,2,6,2,6,2,6,2,6,1,6,1,5,1,5,0,5,0,5,0,5,0,5,-1,4,-1,4,0,0,0,0,0,0,0,0,0,0"
1766188154.5976195,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-10,4,-10,4,-10,5,-10,4,-9,4,-9,4,-9,4,-8,4,-8,4,-8,4,-8,4,-8,5,-7,4,-7,4,-7,4,-7,5,-6,5,-6,5,-6,5,-6,5,-6,5,-6,5,-6,5,-6,6,-6,5,-5,5,0,0,-6,6,-6,6,-6,5,-6,5,-6,5,-6,5,-6,5,-6,5,-6,4,-6,4,-6,4,-6,3,-6,3,-6,3,-6,3,-6,3,-6,3,-5,2,-6,2,-5,1,-5,1,-5,1,-5,1,-5,0,-5,0,-4,-1,0,0,0,0,0,0,0,0,0,0"
1766188154.6150823,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-7,9,-7,9,-6,9,-7,9,-6,8,-6,8,-6,8,-5,8,-6,8,-5,8,-5,8,-4,8,-4,8,-4,8,-4,7,-4,8,-3,8,-3,7,-3,7,-3,7,-3,7,-3,7,-3,7,-2,8,-3,8,-2,8,0,0,-2,8,-3,8,-3,8,-3,8,-3,7,-3,8,-3,8,-3,7,-3,7,-3,7,-3,7,-4,6,-4,6,-4,6,-4,5,-4,5,-4,5,-4,5,-4,5,-4,4,-4,4,-4,3,-5,3,-5,3,-4,2,-4,2,0,0,0,0,0,0,0,0,0,0"
1766188154.6393032,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-2,-12,-1,-11,-2,-11,-2,-12,-2,-11,-2,-11,-2,-11,-2,-10,-2,-10,-2,-10,-3,-10,-3,-10,-3,-9,-3,-9,-3,-9,-4,-9,-4,-9,-3,-8,-4,-8,-4,-8,-3,-8,-4,-8,-4,-8,-4,-8,-4,-8,-4,-8,0,0,-5,-8,-4,-8,-4,-8,-5,-8,-3,-8,-4,-8,-4,-8,-4,-8,-3,-8,-3,-8,-3,-8,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-1,-7,-1,-7,-1,-6,0,-6,0,-6,0,-6,0,-6,1,-5,1,-5,0,0,0,0,0,0,0,0,0,0"
1766188154.6600587,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,5,-10,5,-10,5,-10,5,-10,5,-10,5,-9,4,-9,4,-9,4,-9,3,-9,4,-9,3,-9,3,-9,3,-9,3,-9,2,-9,2,-9,2,-8,1,-9,1,-9,1,-8,1,-9,1,-8,0,-9,1,-9,1,-9,0,0,1,-9,1,-9,1,-9,1,-9,1,-8,2,-9,2,-8,2,-8,2,-8,1,-8,2,-8,2,-7,2,-7,2,-7,3,-7,3,-6,3,-6,3,-6,3,-6,3,-5,3,-5,3,-5,3,-4,3,-4,3,-3,3,-3,0,0,0,0,0,0,0,0,0,0"
1766188154.6787484,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,9,4,9,3,9,3,9,3,9,4,9,3,8,3,8,4,7,4,8,4,8,4,7,4,7,4,6,5,7,5,6,4,6,5,5,4,6,4,6,5,5,4,5,5,5,5,6,5,6,0,0,5,6,5,6,5,5,5,6,5,5,5,6,4,6,4,5,4,6,4,5,4,6,3,5,3,5,3,5,3,5,2,5,2,5,2,5,1,5,1,5,1,5,1,5,0,4,0,4,0,4,-1,4,0,0,0,0,0,0,0,0,0,0"
1766188154.694554,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,7,8,6,7,7,8,6,7,6,7,6,7,6,6,6,6,6,6,6,5,6,6,6,5,6,5,6,5,6,5,7,5,6,4,6,4,6,3,6,3,6,4,7,3,6,3,7,3,7,3,7,3,0,0,7,3,7,4,7,3,7,4,6,3,6,4,6,3,6,4,6,4,5,4,5,4,5,4,5,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,2,4,2,4,2,4,1,4,1,4,0,4,0,0,0,0,0,0,0,0,0,0"
