ts,type,data
1766188158.7333245,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-10,-7,-10,-6,-10,-6,-10,-6,-10,-6,-9,-6,-9,-6,-9,-5,-9,-5,-9,-5,-10,-5,-10,-4,-10,-4,-10,-4,-9,-4,-10,-3,-10,-3,-9,-3,-10,-2,-10,-2,-9,-3,-10,-2,-9,-3,-10,-1,-10,-2,-10,-2,0,0,-11,-2,-10,-2,-10,-2,-11,-2,-10,-2,-10,-2,-10,-2,-10,-3,-10,-3,-9,-3,-9,-4,-9,-3,-9,-3,-8,-4,-8,-4,-8,-4,-8,-4,-7,-4,-7,-4,-7,-4,-6,-5,-6,-5,-6,-5,-5,-5,-5,-5,-4,-5,0,0,0,0,0,0,0,0,0,0"
1766188158.7520175,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,3,10,3,10,2,10,3,10,3,10,2,9,2,9,2,9,2,9,1,10,1,10,1,9,1,9,1,9,1,9,0,9,0,9,0,9,-1,9,-1,9,0,9,-1,9,0,9,-2,10,-1,9,-1,0,0,10,-1,10,-1,10,-1,9,-1,9,0,10,-1,10,0,9,0,9,0,9,0,9,1,8,1,8,1,8,1,8,2,8,2,8,2,7,2,7,2,6,2,6,2,6,3,5,3,5,3,4,3,4,4,0,0,0,0,0,0,0,0,0,0"
1766188158.7750444,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,-5,-11,-5,-11,-4,-11,-5,-10,-4,-10,-4,-10,-4,-10,-4,-10,-4,-10,-3,-10,-3,-10,-3,-10,-2,-10,-2,-10,-2,-10,-2,-10,-1,-10,-1,-10,-1,-10,-1,-10,-1,-10,-1,-9,-1,-10,0,-11,-1,-11,0,0,0,-11,0,-11,0,-11,0,-11,0,-10,-1,-11,-1,-10,-1,-10,-1,-10,-2,-10,-1,-10,-2,-9,-2,-9,-2,-9,-2,-9,-3,-9,-3,-9,-3,-8,-3,-8,-3,-7,-3,-7,-4,-7,-4,-6,-4,-6,-4,-5,-4,-5,-5,0,0,0,0,0,0,0,0,0,0"
1766188158.7955182,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-10,4,-10,4,-10,5,-11,4,-10,4,-10,4,-9,5,-9,5,-9,5,-8,5,-9,5,-9,6,-8,5,-8,5,-8,5,-7,6,-7,6,-7,6,-7,7,-7,6,-7,6,-6,7,-6,6,-6,7,-7,7,-7,7,0,0,-6,8,-7,8,-7,8,-7,7,-7,7,-7,7,-7,7,-7,7,-7,6,-6,6,-7,6,-7,5,-7,5,-7,5,-7,5,-7,5,-7,4,-7,4,-7,4,-6,3,-6,3,-7,3,-6,2,-7,2,-6,1,-6,1,0,0,0,0,0,0,0,0,0,0"
1766188158.822937,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-12,2,-11,2,-11,3,-11,2,-11,2,-11,2,-10,3,-10,3,-10,3,-10,3,-10,3,-10,4,-10,4,-9,4,-9,4,-9,4,-9,5,-8,4,-8,5,-8,5,-8,4,-8,5,-8,5,-8,6,-9,5,-8,6,0,0,-9,6,-9,6,-9,6,-9,6,-9,5,-9,5,-9,5,-9,5,-9,4,-8,4,-9,4,-8,3,-9,3,-8,3,-8,3,-8,3,-8,3,-8,2,-8,2,-7,1,-8,1,-8,1,-7,0,-7,0,-7,-1,-7,-1,0,0,0,0,0,0,0,0,0,1,9,0,9,0,9,-1,10,0,10,0,0,0,10,0,10,0,10,0,10,0,9,0,10,0,10,1,9,1,9,1,9,1,9,1,8,1,8,1,8,2,7,2,7,2,7,2,7,2,6,3,6,3,6,3,6,3,5,3,5,3,4,4,3,4,0,0,0,0,0,0,0,0,0,0"
1766188158.843434,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-4,-11,-4,-11,-5,-10,-5,-11,-4,-10,-5,-10,-5,-10,-5,-9,-5,-10,-5,-9,-5,-9,-6,-9,-6,-9,-6,-8,-6,-8,-6,-9,-6,-8,-6,-8,-7,-7,-6,-8,-6,-8,-7,-8,-6,-7,-7,-7,-7,-8,-8,-8,0,0,-8,-8,-7,-8,-7,-8,-7,-8,-7,-8,-7,-8,-7,-8,-6,-8,-6,-8,-6,-8,-6,-8,-5,-8,-5,-8,-5,-8,-4,-8,-4,-8,-4,-8,-4,-8,-3,-8,-3,-7,-3,-7,-2,-7,-2,-7,-2,-7,-1,-7,0,-7,0,0,0,0,0,0,0,0,0,0"
1766188158.8585913,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,6,9,6,9,6,8,6,9,6,8,6,8,6,8,6,7,6,7,6,7,7,7,7,7,7,6,6,6,6,6,7,6,7,5,7,5,7,5,7,5,7,5,7,5,7,5,8,4,8,5,8,5,0,0,8,5,8,5,8,5,8,5,7,5,8,5,8,5,7,5,7,5,6,5,7,6,6,5,6,6,6,5,5,5,5,6,5,5,4,6,4,5,4,5,3,5,3,5,3,5,2,5,1,5,1,5,0,0,0,0,0,0,0,0,0,0"
1766188158.874797,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,9,-6,9,-6,9,-6,9,-6,8,-6,9,-6,8,-6,8,-6,8,-6,7,-6,8,-7,7,-7,7,-7,7,-7,7,-6,7,-7,6,-7,6,-7,6,-8,6,-7,6,-7,6,-8,6,-7,6,-8,6,-8,6,-8,0,0,6,-8,6,-8,6,-8,6,-8,6,-8,7,-8,7,-7,6,-7,7,-7,6,-7,7,-7,6,-6,6,-6,6,-5,6,-5,6,-5,7,-5,6,-4,6,-4,6,-3,6,-3,6,-3,6,-2,6,-2,6,-1,5,-1,0,0,0,0,0,0,0,0,0,0"
1766188158.8912668,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,2,-11,3,-11,4,-11,3,-10,3,-11,3,-10,3,-9,3,-10,3,-9,4,-10,4,-9,5,-9,4,-9,4,-9,4,-9,5,-8,5,-8,5,-8,6,-8,5,-8,5,-8,6,-7,5,-7,6,-8,6,-8,6,0,0,-8,7,-8,6,-8,7,-8,6,-8,6,-8,6,-8,6,-8,5,-8,5,-7,5,-8,5,-8,4,-8,4,-8,4,-7,4,-8,4,-8,3,-7,3,-7,3,-7,2,-7,2,-7,2,-7,1,-7,1,-7,0,-6,0,0,0,0,0,0,0,0,0,0,0"
1766188158.9113476,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-6,-11,-6,-10,-7,-10,-6,-10,-6,-10,-5,-9,-6,-9,-6,-9,-6,-9,-6,-8,-7,-9,-7,-8,-7,-8,-7,-8,-6,-7,-7,-8,-7,-7,-7,-7,-7,-6,-7,-7,-7,-7,-8,-7,-7,-7,-8,-6,-8,-7,-8,-7,0,0,-8,-7,-8,-7,-8,-7,-8,-7,-7,-7,-8,-7,-8,-7,-7,-7,-7,-7,-7,-7,-7,-7,-6,-7,-6,-7,-6,-7,-5,-7,-5,-7,-5,-7,-4,-7,-4,-7,-4,-7,-4,-7,-3,-7,-3,-7,-2,-7,-2,-6,-1,-6,0,0,0,0,0,0,0,0,0,0"
1766188158.9312973,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,-6,-11,-5,-11,-4,-11,-5,-11,-5,-10,-5,-10,-4,-10,-4,-10,-4,-10,-3,-10,-4,-10,-3,-10,-2,-10,-2,-10,-2,-11,-2,-10,-1,-10,-2,-10,-1,-10,-1,-10,-1,-10,-1,-10,-1,-10,0,-11,-1,-11,0,0,0,-11,0,-11,-1,-11,0,-11,-1,-10,-1,-11,-1,-11,-1,-10,-1,-10,-2,-10,-1,-10,-2,-9,-2,-9,-2,-9,-2,-9,-3,-9,-3,-9,-3,-8,-3,-8,-3,-7,-3,-7,-4,-7,-4,-6,-4,-6,-4,-5,-4,-5,-5,0,0,0,0,0,0,0,0,0,0"
1766188158.9515555,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-6,-11,-6,-10,-7,-10,-6,-10,-6,-9,-6,-10,-6,-10,-6,-9,-7,-9,-7,-8,-7,-9,-7,-8,-7,-8,-7,-8,-7,-8,-8,-8,-8,-7,-7,-7,-8,-7,-8,-7,-8,-7,-8,-7,-8,-7,-9,-6,-8,-7,-9,-7,0,0,-9,-7,-8,-7,-9,-7,-8,-7,-8,-7,-8,-7,-8,-7,-7,-7,-7,-8,-7,-7,-7,-8,-6,-7,-6,-7,-6,-7,-5,-7,-5,-7,-5,-7,-5,-7,-4,-7,-4,-7,-3,-7,-3,-7,-3,-7,-3,-7,-2,-7,-1,-6,0,0,0,0,0,0,0,0,0,0"
1766188158.970399,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,-2,10,-2,10,-3,11,-2,10,-3,10,-3,9,-3,9,-3,9,-3,9,-4,9,-4,9,-4,9,-4,8,-4,8,-4,8,-5,8,-5,7,-4,8,-5,8,-5,8,-5,8,-6,7,-5,8,-6,8,-6,8,-6,0,0,8,-6,8,-6,8,-6,8,-6,8,-5,8,-5,8,-5,8,-5,8,-4,8,-4,8,-4,8,-4,8,-3,8,-3,7,-3,7,-3,7,-3,7,-2,7,-2,6,-2,7,-1,6,-1,6,-1,6,0,5,0,5,1,0,0,0,0,0,0,0,0,0,0"
1766188158.9851623,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-1,11,-1,10,0,10,-1,11,-1,10,-1,10,0,10,0,9,0,10,0,9,0,10,1,10,1,9,1,9,1,9,2,9,2,9,2,8,2,8,2,8,2,8,3,8,2,8,3,8,3,9,3,9,0,0,3,9,3,9,3,9,3,9,2,9,2,9,2,9,2,8,2,9,2,9,2,9,1,8,1,8,1,8,0,8,0,8,0,8,0,7,0,7,-1,7,-1,7,-1,6,-2,6,-2,6,-3,5,-3,5,0,0,0,0,0,0,0,0,0,0"
1766188159.0041778,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,-3,-10,-3,-11,-2,-11,-3,-11,-3,-10,-3,-10,-2,-10,-2,-10,-2,-10,-1,-10,-2,-10,-1,-10,-1,-10,-1,-9,-1,-10,0,-9,0,-10,0,-9,1,-9,1,-9,0,-10,1,-9,1,-10,1,-10,1,-10,1,0,0,-10,1,-10,1,-10,1,-10,1,-10,1,-10,1,-10,1,-10,1,-9,0,-9,0,-10,0,-9,0,-9,-1,-8,-1,-9,-1,-8,-1,-9,-1,-8,-2,-8,-2,-7,-2,-7,-2,-7,-2,-7,-3,-6,-3,-6,-3,-5,-3,0,0,0,0,0,0,0,0,0,0"
1766188159.026191,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-3,-11,-3,-11,-4,-11,-3,-11,-3,-11,-3,-11,-4,-10,-4,-10,-4,-10,-4,-9,-4,-10,-5,-10,-4,-9,-4,-9,-5,-9,-5,-9,-5,-9,-5,-8,-6,-8,-5,-8,-5,-8,-6,-8,-5,-8,-6,-8,-6,-9,-6,-9,0,0,-7,-9,-6,-9,-6,-9,-6,-9,-5,-9,-6,-9,-6,-9,-5,-8,-5,-9,-5,-8,-4,-9,-4,-8,-4,-8,-4,-8,-3,-8,-3,-8,-3,-8,-2,-8,-2,-8,-2,-7,-2,-7,-1,-7,-1,-7,-1,-7,0,-7,1,-6,0,0,0,0,0,0,0,0,0,0"
1766188159.046444,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-9,-8,-9,-7,-9,-7,-9,-7,-9,-7,-9,-7,-9,-7,-9,-6,-9,-6,-9,-5,-9,-6,-9,-5,-9,-5,-9,-5,-9,-5,-9,-4,-10,-4,-9,-4,-9,-3,-9,-3,-9,-4,-10,-3,-9,-4,-10,-2,-10,-3,-10,-3,0,0,-10,-3,-10,-3,-10,-3,-10,-3,-10,-4,-10,-4,-10,-4,-9,-4,-9,-4,-9,-4,-9,-4,-8,-4,-8,-4,-8,-4,-7,-5,-8,-5,-7,-5,-7,-5,-6,-5,-6,-5,-6,-5,-5,-5,-5,-5,-5,-5,-4,-5,-4,-6,0,0,0,0,0,0,0,0,0,0"
1766188159.067617,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,-1,-11,-1,-11,0,-11,0,-11,0,-10,0,-10,0,-10,0,-10,0,-10,1,-10,1,-10,1,-10,1,-10,1,-9,1,-10,2,-9,2,-9,2,-9,3,-9,2,-9,2,-9,3,-9,2,-9,4,-9,3,-9,3,0,0,-9,3,-10,3,-10,3,-9,3,-9,2,-10,3,-10,2,-9,2,-9,2,-9,2,-9,2,-9,1,-9,1,-8,1,-8,0,-8,0,-8,0,-8,0,-8,0,-7,-1,-7,-1,-7,-1,-7,-1,-7,-2,-6,-2,-6,-3,0,0,0,0,0,0,0,0,0,0"
1766188159.0836365,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,6,9,6,8,7,8,6,8,6,8,6,7,6,7,6,7,6,7,6,6,7,7,7,6,7,6,7,6,6,6,7,5,7,5,7,5,7,4,7,4,7,4,8,4,7,4,8,3,8,4,8,4,0,0,8,4,8,4,8,4,8,4,7,4,8,4,8,5,7,5,7,5,7,5,7,5,6,5,6,5,6,5,5,5,5,5,5,5,4,5,4,5,4,5,4,5,3,5,3,5,3,5,2,5,1,5,0,0,0,0,0,0,0,0,0,0"
1766188159.1082304,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-10,-6,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-10,-5,-9,-4,-10,-4,-10,-4,-10,-4,-10,-3,-10,-3,-10,-3,-9,-3,-10,-3,-10,-2,-9,-2,-10,-1,-10,-2,-9,-2,-10,-1,-9,-2,-10,-1,-10,-1,-10,-1,0,0,-10,-1,-10,-1,-10,-1,-11,-1,-10,-2,-10,-2,-10,-2,-10,-2,-10,-3,-9,-3,-9,-3,-9,-3,-9,-3,-8,-3,-8,-3,-8,-3,-8,-4,-7,-4,-7,-4,-7,-4,-6,-4,-6,-4,-6,-4,-6,-5,-5,-5,-4,-5,0,0,0,0,0,0,0,0,0,0"
1766188159.1297164,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,4,-11,3,-11,3,-11,4,-11,3,-10,3,-10,2,-10,2,-10,2,-10,2,-10,2,-10,1,-10,1,-10,1,-10,1,-10,0,-10,0,-10,0,-9,0,-9,0,-9,0,-9,-1,-10,0,-9,-1,-10,0,-10,-1,-10,0,0,-1,-10,-1,-11,-1,-10,-1,-10,0,-10,0,-10,0,-10,0,-10,0,-10,0,-10,1,-10,1,-9,1,-9,1,-9,1,-9,1,-8,2,-8,2,-8,2,-8,2,-7,2,-7,2,-7,3,-6,3,-6,3,-5,3,-5,0,0,0,0,0,0,0,0,0,0"
1766188159.1462147,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,8,7,7,7,8,6,7,6,7,6,7,6,7,6,7,7,6,7,7,7,6,7,6,7,5,7,5,7,5,8,5,7,4,7,4,7,4,7,4,8,4,7,4,8,3,8,4,8,4,0,0,9,4,8,4,9,4,8,4,8,4,8,4,8,4,7,4,7,5,7,5,7,5,6,4,6,5,6,5,5,5,6,5,5,5,5,5,4,5,4,5,4,5,4,5,3,5,3,5,2,5,2,5,0,0,0,0,0,0,0,0,0,0"
1766188159.164878,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,4,-11,4,-10,5,-11,4,-10,4,-10,4,-10,4,-9,4,-10,4,-9,4,-9,5,-9,5,-9,5,-9,5,-8,5,-8,6,-8,6,-8,5,-7,6,-8,6,-8,5,-8,6,-7,5,-7,7,-8,6,-8,7,0,0,-7,7,-8,7,-8,7,-8,6,-8,6,-8,6,-8,6,-8,6,-8,5,-8,5,-8,5,-8,4,-8,4,-8,4,-8,3,-8,3,-8,3,-8,3,-7,2,-7,2,-7,2,-7,1,-7,1,-7,1,-7,0,-6,-1,0,0,0,0,0,0,0,0,0,0"
1766188159.1844616,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-4,-11,-4,-11,-5,-10,-4,-11,-4,-10,-4,-10,-5,-10,-5,-9,-5,-10,-5,-9,-5,-10,-6,-9,-6,-9,-6,-9,-5,-8,-6,-9,-6,-8,-6,-8,-6,-8,-6,-8,-6,-8,-7,-8,-6,-8,-7,-7,-7,-8,-7,-8,0,0,-7,-8,-7,-8,-7,-8,-7,-8,-6,-8,-7,-8,-6,-8,-6,-8,-6,-9,-6,-8,-5,-9,-5,-8,-4,-8,-5,-8,-4,-8,-4,-8,-4,-8,-3,-8,-3,-8,-2,-7,-2,-8,-2,-7,-1,-7,-1,-7,0,-7,0,-6,0,0,0,0,0,0,0,0,0,0"
1766188159.201623,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,-4,10,-4,10,-5,10,-5,9,-4,9,-5,9,-5,8,-5,8,-5,8,-5,8,-5,8,-6,8,-6,8,-6,7,-6,7,-6,7,-7,7,-6,6,-7,7,-7,7,-6,6,-7,6,-7,6,-8,7,-7,6,-8,0,0,6,-8,7,-8,7,-8,7,-7,7,-7,7,-7,7,-7,7,-7,7,-6,7,-6,7,-6,7,-5,7,-5,7,-5,6,-5,7,-5,7,-4,6,-4,6,-4,6,-3,6,-3,6,-3,6,-2,6,-2,6,-1,5,-1,0,0,0,0,0,0,0,0,0,0"
1766188159.2191043,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,10,4,10,4,10,4,9,4,9,4,9,4,8,4,9,4,8,4,9,5,8,5,8,5,8,5,7,5,8,6,7,5,7,6,7,6,6,6,7,6,7,6,6,7,6,6,7,7,7,0,0,7,7,6,7,7,7,7,7,6,7,6,7,6,7,6,7,5,7,5,7,5,7,4,7,4,7,4,7,4,7,4,7,4,7,3,7,3,7,2,6,2,6,2,6,1,6,1,6,0,6,-1,5,0,0,0,0,0,0,0,0,0,0"
1766188159.3815804,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-5,-10,-6,-10,-6,-10,-6,-10,-6,-9,-6,-10,-6,-9,-6,-9,-6,-9,-6,-8,-6,-9,-7,-8,-7,-8,-7,-8,-7,-8,-7,-8,-8,-7,-7,-7,-8,-6,-8,-7,-7,-6,-8,-6,-7,-6,-8,-6,-8,-7,-9,-7,0,0,-9,-7,-8,-7,-9,-7,-8,-7,-8,-7,-8,-7,-8,-7,-8,-6,-7,-7,-7,-7,-7,-7,-6,-7,-6,-7,-6,-7,-5,-7,-6,-7,-5,-7,-5,-7,-5,-7,-4,-7,-4,-7,-4,-7,-3,-6,-3,-7,-2,-7,-2,-6,0,0,0,0,0,0,0,0,0,0"
1766188159.4077747,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-7,-9,-7,-9,-7,-9,-7,-9,-7,-9,-7,-9,-7,-8,-7,-8,-7,-8,-7,-7,-7,-8,-8,-7,-8,-7,-7,-7,-7,-7,-8,-7,-8,-6,-7,-6,-8,-6,-8,-6,-8,-6,-8,-6,-8,-6,-8,-5,-9,-6,-9,-6,0,0,-9,-6,-8,-6,-9,-6,-9,-6,-8,-6,-8,-6,-8,-6,-8,-6,-8,-6,-7,-6,-7,-7,-6,-6,-6,-6,-6,-6,-5,-7,-6,-7,-6,-6,-5,-6,-5,-6,-4,-6,-4,-6,-4,-6,-3,-6,-3,-6,-2,-6,-2,-6,0,0,0,0,0,0,0,0,0,0"
1766188159.4266243,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,6,8,6,8,6,8,6,8,6,8,6,8,6,7,6,7,6,7,6,6,7,7,7,6,7,6,6,6,6,5,7,5,7,5,7,5,7,4,7,4,7,5,7,4,7,4,8,4,8,4,8,4,0,0,8,4,8,4,8,5,8,4,7,5,7,5,7,5,7,5,7,5,7,5,7,5,6,5,6,5,6,5,5,5,5,5,5,5,4,5,4,5,3,5,3,5,3,5,2,5,2,5,2,5,1,5,0,0,0,0,0,0,0,0,0,0"
1766188159.4481795,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,8,-8,8,-8,7,-8,8,-8,7,-8,7,-8,6,-8,6,-8,6,-8,6,-8,6,-8,5,-8,5,-9,5,-8,5,-8,5,-9,4,-9,4,-8,4,-9,4,-9,4,-8,4,-9,4,-8,3,-9,4,-10,4,-9,0,0,4,-10,4,-9,4,-10,4,-10,5,-9,4,-9,5,-9,4,-8,4,-8,4,-8,5,-8,5,-7,5,-7,5,-7,5,-7,5,-7,5,-6,5,-6,5,-6,5,-5,5,-5,5,-4,5,-4,5,-4,5,-3,5,-2,0,0,0,0,0,0,0,0,0,0"
1766188159.4669762,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-10,4,-10,4,-10,5,-10,4,-10,4,-9,4,-9,4,-9,4,-9,4,-9,5,-9,5,-8,5,-8,5,-8,5,-7,5,-8,6,-7,6,-7,5,-7,6,-7,6,-7,5,-7,6,-7,6,-6,7,-7,7,-7,7,0,0,-7,7,-7,7,-7,7,-7,7,-7,6,-7,6,-7,6,-7,6,-7,6,-7,6,-7,6,-7,5,-7,5,-7,5,-7,4,-7,4,-7,4,-7,3,-7,3,-6,3,-7,2,-7,2,-7,2,-7,2,-6,1,-6,0,0,0,0,0,0,0,0,0,0,0"
1766188159.4877667,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-6,-10,-7,-10,-7,-9,-7,-10,-6,-9,-6,-9,-7,-9,-7,-8,-7,-8,-7,-8,-7,-8,-7,-8,-7,-8,-7,-7,-7,-7,-8,-7,-8,-7,-7,-6,-8,-6,-8,-6,-8,-6,-8,-6,-8,-6,-8,-6,-8,-6,-9,-6,0,0,-9,-6,-9,-6,-9,-6,-9,-6,-8,-7,-8,-6,-8,-6,-8,-6,-7,-7,-7,-7,-7,-7,-6,-7,-6,-7,-6,-7,-6,-7,-6,-7,-6,-7,-5,-7,-5,-7,-4,-7,-4,-7,-4,-6,-3,-6,-3,-7,-2,-6,-2,-6,0,0,0,0,0,0,0,0,0,0"
1766188159.5046167,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,1,11,1,10,2,10,1,10,1,10,1,10,2,10,2,9,2,9,2,9,2,9,3,9,3,9,3,9,3,8,4,9,4,8,3,8,4,7,4,8,4,8,4,8,4,8,5,7,4,8,5,8,0,0,5,8,5,8,5,8,5,8,4,8,4,8,4,8,3,8,3,8,3,8,3,8,2,7,2,8,2,7,2,8,2,7,2,7,1,7,1,7,1,6,0,7,0,6,-1,6,-1,6,-1,6,-2,5,0,0,0,0,0,0,0,0,0,0"
