ts,type,data
1766188169.4750714,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,5,-10,5,-10,5,-11,5,-10,4,-10,4,-9,4,-9,4,-9,3,-9,3,-9,3,-9,3,-9,3,-9,2,-8,2,-8,2,-9,1,-9,1,-8,1,-8,1,-8,1,-8,1,-8,1,-8,0,-9,1,-8,1,-9,0,0,2,-9,0,-9,2,-9,2,-7,1,-7,2,-8,1,-8,2,-7,2,-8,2,-7,2,-7,3,-7,2,-7,2,-5,4,-7,2,-6,1,-6,1,-8,4,-6,3,-3,5,-5,3,-4,2,-3,4,-4,4,-3,3,-3,0,0,0,0,0,0,0,0,0,0"
1766188169.4915583,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,8,5,8,5,8,4,7,5,7,5,7,5,7,5,7,5,6,5,6,5,6,5,6,5,5,4,5,5,5,6,5,4,5,6,5,5,5,5,4,5,4,5,4,5,4,5,4,5,4,0,0,6,4,5,4,5,5,6,4,5,4,5,5,5,5,4,5,4,4,4,5,4,5,3,4,3,4,3,5,3,5,3,5,2,5,2,5,2,4,2,4,1,4,1,4,0,4,0,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0"
1766188169.5129452,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-7,8,-7,8,-7,8,-7,7,-6,7,-6,7,-6,7,-6,7,-6,7,-5,7,-5,7,-5,7,-5,7,-4,7,-4,6,-4,7,-4,7,-3,6,-3,7,-4,7,-3,6,-3,7,-3,6,-3,7,-3,7,-3,7,0,0,-3,7,-3,7,-3,7,-3,7,-3,7,-3,7,-4,6,-4,6,-4,6,-4,6,-4,6,-4,5,-4,5,-4,5,-4,4,-5,4,-4,4,-4,4,-4,3,-4,3,-4,3,-4,3,-4,2,-5,2,-4,2,-4,1,0,0,0,0,0,0,0,0,0,0"
1766188169.5361793,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-10,-5,-10,-5,-10,-4,-10,-5,-9,-5,-9,-4,-9,-4,-9,-3,-9,-4,-9,-3,-9,-4,-9,-3,-9,-3,-8,-3,-8,-3,-8,-2,-9,-2,-8,-2,-8,-1,-8,-1,-8,-2,-8,-1,-8,-1,-8,-1,-8,-1,-8,-1,0,0,-8,-1,-8,-1,-8,-1,-8,-1,-8,-1,-8,-2,-8,-2,-8,-2,-7,-2,-8,-2,-7,-2,-7,-2,-7,-2,-6,-2,-6,-3,-6,-3,-6,-3,-6,-3,-5,-3,-5,-3,-5,-3,-5,-3,-4,-3,-4,-3,-4,-4,-3,-4,0,0,0,0,0,0,0,0,0,0"
1766188169.554365,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,1,10,1,10,1,10,1,9,1,9,1,9,0,8,0,8,0,8,-1,8,0,8,-1,8,-1,8,-1,7,-1,8,-1,7,-2,7,-1,7,-2,7,-2,7,-2,7,-2,6,-2,7,-3,7,-2,7,-2,0,0,7,-2,7,-2,7,-2,7,-2,7,-2,7,-2,7,-2,7,-2,7,-1,7,-1,7,-1,6,-1,6,-1,6,0,6,0,6,0,6,0,5,1,5,1,4,1,4,1,4,1,4,1,4,2,3,1,3,2,0,0,0,0,0,0,0,0,0,0"
1766188169.593372,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-1,-11,-1,-10,-1,-11,0,-10,-1,-10,-1,-10,-1,-10,-2,-9,-2,-9,-2,-9,-2,-9,-2,-9,-2,-9,-2,-8,-2,-8,-2,-9,-3,-8,-3,-8,-3,-7,-3,-8,-3,-7,-3,-7,-3,-7,-4,-8,-3,-7,-3,-7,0,0,-4,-7,-4,-8,-4,-8,-4,-8,-3,-7,-3,-8,-3,-8,-3,-7,-3,-7,-3,-7,-2,-8,-2,-7,-2,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-6,0,-6,-1,-6,0,-6,0,-5,0,-5,1,-5,1,-5,1,-4,0,0,0,0,0,0,0,0,0,0"
1766188169.6149063,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,9,-6,9,-6,9,-6,9,-6,8,-5,8,-5,7,-5,7,-5,7,-5,6,-6,7,-6,6,-6,6,-6,6,-6,6,-6,6,-6,5,-7,5,-6,5,-7,5,-6,5,-6,5,-6,4,-6,4,-7,4,-7,5,-7,0,0,4,-7,5,-7,5,-7,5,-7,5,-6,5,-6,5,-6,5,-6,5,-6,5,-5,5,-5,5,-5,5,-5,5,-4,5,-4,5,-4,5,-3,5,-3,5,-3,4,-2,4,-2,4,-2,4,-2,4,-1,4,-1,4,-1,0,0,0,0,0,0,0,0,0,0"
1766188169.6341817,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,-1,9,-1,10,-2,9,-1,9,-1,8,-1,8,-2,8,-2,8,-2,8,-2,8,-2,8,-2,7,-2,7,-2,7,-2,7,-3,7,-3,6,-3,6,-3,6,-3,6,-3,6,-3,6,-3,6,-4,6,-3,6,-3,0,0,6,-4,6,-4,6,-4,6,-3,6,-3,6,-3,6,-3,6,-3,6,-2,6,-2,6,-2,6,-2,5,-2,6,-1,5,-1,5,-1,5,-1,5,-1,5,0,5,0,4,0,4,0,4,1,4,1,3,1,3,1,0,0,0,0,0,0,0,0,0,0"
1766188169.6547863,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-9,5,-8,5,-9,6,-9,5,-8,5,-7,5,-7,5,-7,5,-7,5,-6,6,-6,5,-6,6,-6,5,-6,5,-5,5,-5,6,-5,6,-4,5,-4,6,-4,6,-4,5,-4,6,-4,5,-4,6,-4,6,-4,6,0,0,-4,6,-4,6,-4,6,-4,6,-4,6,-4,6,-4,6,-5,5,-4,5,-5,5,-5,5,-4,4,-5,4,-5,4,-5,4,-5,4,-5,3,-5,3,-5,3,-4,2,-5,2,-5,2,-4,2,-5,1,-4,1,-4,0,0,0,0,0,0,0,0,0,0,0"
1766188169.6727426,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,4,-10,4,-9,3,-10,4,-9,3,-9,3,-9,3,-9,2,-8,2,-8,2,-8,2,-8,2,-9,1,-8,1,-8,1,-8,1,-8,0,-8,0,-7,0,-8,0,-8,1,-7,0,-8,0,-7,-1,-8,0,-8,0,-8,0,0,-1,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,1,-7,0,-7,1,-7,1,-7,1,-7,1,-7,1,-6,1,-6,1,-6,2,-6,2,-6,2,-5,2,-5,2,-5,2,-5,2,-4,2,-4,2,-4,2,-3,0,0,0,0,0,0,0,0,0,0"
1766188169.6970212,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,4,-10,3,-10,3,-10,4,-10,3,-10,3,-9,2,-9,2,-9,2,-9,2,-9,2,-9,1,-9,1,-9,1,-9,1,-8,1,-9,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,-1,-8,-1,-8,0,-8,0,-8,0,0,-1,-9,0,-9,0,-9,-1,-9,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,1,-8,1,-7,1,-7,1,-7,1,-7,2,-7,2,-7,2,-6,2,-6,2,-5,2,-5,2,-5,2,-5,3,-4,2,-4,3,-3,0,0,0,0,0,0,0,0,0,0"
1766188169.7169034,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-1,10,-1,9,-1,10,-1,9,-1,9,-1,8,0,8,0,8,0,8,0,8,0,8,1,8,1,7,0,7,1,7,1,7,2,7,1,7,2,7,2,7,1,6,2,6,2,6,2,7,2,6,2,7,0,0,3,7,2,7,2,7,2,7,2,6,2,7,2,7,2,6,2,6,1,6,1,7,1,6,0,6,0,6,0,6,0,6,0,6,0,5,-1,5,-1,5,-1,5,-1,4,-2,4,-2,4,-2,4,-2,3,0,0,0,0,0,0,0,0,0,0"
1766188169.736574,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-4,9,-3,9,-3,10,-4,9,-3,9,-3,8,-3,8,-2,8,-2,8,-2,8,-2,8,-1,8,-1,8,-1,8,-1,7,-1,8,0,7,0,7,0,7,0,7,0,7,0,7,0,6,1,7,0,7,0,7,0,0,1,7,0,7,0,7,1,7,0,7,0,7,0,7,0,7,0,7,0,7,-1,7,-1,6,-1,6,-1,6,-1,6,-1,6,-2,6,-2,5,-2,5,-2,5,-2,5,-2,4,-3,4,-3,4,-3,3,-3,3,0,0,0,0,0,0,0,0,0,0"
1766188169.755605,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,8,7,7,7,7,6,6,6,7,5,6,5,7,5,7,4,7,5,7,5,7,4,6,4,6,4,7,4,7,3,6,3,7,3,7,3,6,3,7,2,6,2,7,2,7,3,7,3,0,0,7,2,7,2,7,2,7,2,7,3,6,3,6,3,6,3,6,3,6,3,6,3,5,3,5,3,5,3,5,4,5,4,4,4,4,4,4,3,3,3,3,4,3,3,2,4,2,4,2,4,1,3,0,0,0,0,0,0,0,0,0,0"
1766188169.7720087,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,8,6,8,5,8,5,8,6,7,5,7,5,7,4,7,4,7,4,7,3,7,3,7,3,7,3,7,3,7,2,7,3,7,2,7,2,7,1,7,1,6,1,7,1,6,1,7,0,7,1,7,1,0,0,7,1,7,1,7,1,7,1,7,1,7,1,7,1,6,1,6,1,6,2,6,2,6,2,5,2,5,2,5,2,5,2,5,2,5,2,4,3,4,2,4,3,3,3,3,3,3,3,2,3,2,3,0,0,0,0,0,0,0,0,0,0"
1766188169.7890596,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,8,-6,8,-6,8,-6,8,-5,8,-5,7,-5,7,-5,7,-6,6,-5,6,-6,6,-5,6,-6,6,-6,6,-6,5,-6,6,-6,5,-6,5,-6,4,-6,4,-6,4,-6,4,-6,4,-6,4,-7,4,-7,4,-6,0,0,4,-7,4,-6,5,-7,4,-6,4,-6,5,-6,5,-6,5,-6,5,-5,5,-5,5,-5,4,-5,5,-5,5,-4,5,-4,5,-4,5,-4,4,-3,5,-3,4,-3,4,-2,4,-2,4,-2,4,-1,4,-1,4,-1,0,0,0,0,0,0,0,0,0,0"
1766188169.808233,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,7,-8,7,-8,6,-8,7,-8,6,-8,6,-7,5,-8,5,-8,5,-8,4,-8,5,-7,4,-8,4,-8,4,-7,4,-7,4,-8,3,-8,3,-7,2,-8,2,-7,2,-7,2,-8,2,-7,2,-8,2,-8,2,-8,0,0,2,-8,2,-8,2,-8,2,-8,2,-8,2,-8,2,-7,2,-7,2,-7,3,-7,3,-7,3,-6,3,-6,3,-6,3,-6,3,-6,3,-6,3,-5,3,-5,3,-4,3,-4,3,-4,3,-3,3,-3,3,-3,3,-2,0,0,0,0,0,0,0,0,0,0"
1766188169.826479,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,3,10,4,10,3,10,3,9,3,9,3,9,2,8,2,8,2,8,1,8,2,8,1,8,1,8,1,8,1,8,1,8,0,7,0,8,0,8,0,7,0,7,0,7,0,8,-1,7,-1,8,0,0,0,8,-1,8,-1,8,0,8,-1,7,0,7,0,8,0,7,0,7,0,7,0,7,1,6,1,6,1,6,1,6,1,6,1,6,2,5,2,5,2,4,2,4,2,4,2,4,2,4,3,3,2,2,3,0,0,0,0,0,0,0,0,0,0"
1766188169.8479257,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,0,-11,0,-11,1,-11,0,-10,0,-10,0,-10,1,-9,1,-9,1,-9,1,-9,1,-9,1,-9,1,-8,1,-8,1,-8,2,-8,2,-8,2,-8,3,-8,2,-7,2,-7,2,-7,2,-7,3,-8,2,-8,2,0,0,-8,3,-8,2,-8,3,-8,2,-8,2,-8,2,-8,2,-7,2,-7,1,-7,1,-8,1,-7,1,-7,1,-7,0,-7,0,-7,0,-7,0,-6,-1,-6,-1,-6,-1,-6,-1,-5,-1,-5,-2,-5,-2,-5,-2,-4,-2,0,0,0,0,0,0,0,0,0,0"
1766188169.8661342,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,9,-4,9,-4,9,-5,9,-4,8,-4,8,-4,8,-4,7,-4,7,-4,7,-5,7,-4,7,-5,7,-5,6,-5,6,-5,6,-5,6,-5,5,-5,5,-6,6,-5,5,-5,5,-6,5,-5,5,-6,5,-6,5,-6,0,0,5,-6,5,-6,5,-6,5,-6,5,-5,5,-5,5,-5,5,-5,5,-5,5,-5,6,-5,5,-4,5,-4,5,-4,5,-3,5,-3,5,-3,5,-3,5,-2,5,-2,5,-2,4,-2,4,-1,4,-1,4,-1,4,0,0,0,0,0,0,0,0,0,0,0"
1766188169.8835745,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-1,10,-1,10,-1,10,-1,10,-1,9,-1,9,0,9,0,8,0,8,0,8,0,8,1,8,0,8,0,8,0,7,1,8,2,7,1,7,2,7,1,7,1,6,2,7,2,6,2,7,2,7,2,7,0,0,2,7,2,7,2,7,2,7,2,7,1,7,1,7,1,7,1,6,1,7,0,7,0,6,0,6,0,6,0,6,0,6,-1,6,-1,5,-1,5,-1,5,-1,5,-2,4,-2,4,-2,4,-2,4,-2,3,0,0,0,0,0,0,0,0,0,0"
1766188169.9049866,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-11,-2,-11,-1,-11,-1,-11,-1,-10,-1,-10,-1,-10,-1,-9,0,-9,-1,-9,0,-9,0,-9,0,-9,0,-9,0,-8,0,-9,1,-9,1,-8,1,-8,1,-8,1,-8,1,-8,1,-7,1,-8,2,-8,2,-8,1,0,0,-8,2,-8,2,-8,2,-8,2,-8,1,-8,1,-8,1,-8,1,-8,1,-8,0,-8,0,-7,0,-7,0,-7,0,-7,-1,-7,-1,-7,-1,-6,-1,-6,-1,-6,-2,-6,-2,-5,-2,-5,-2,-5,-2,-5,-3,-4,-2,0,0,0,0,0,0,0,0,0,0"
1766188169.9222798,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,9,-1,9,-1,10,-1,9,-1,9,-1,8,-1,8,-1,8,-2,8,-1,7,-2,8,-2,7,-2,7,-2,7,-2,7,-2,7,-2,6,-3,6,-3,6,-3,6,-3,6,-3,6,-3,6,-3,6,-4,6,-4,6,-4,0,0,6,-4,6,-4,6,-4,6,-4,6,-3,6,-3,6,-3,6,-3,6,-3,6,-3,6,-2,5,-2,5,-2,5,-2,5,-2,5,-1,5,-1,5,-1,5,-1,4,-1,4,0,4,0,4,0,4,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0"
1766188169.9404874,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-7,7,-7,7,-7,8,-7,7,-6,7,-6,7,-6,7,-5,7,-5,6,-5,7,-5,7,-5,7,-4,6,-4,6,-4,6,-4,6,-3,7,-3,6,-3,7,-3,6,-3,6,-3,6,-3,6,-3,7,-3,7,-3,6,0,0,-3,7,-3,7,-3,7,-3,7,-3,6,-3,6,-3,6,-3,6,-3,6,-3,6,-4,6,-3,5,-4,5,-4,5,-4,4,-4,4,-4,4,-4,4,-4,3,-4,3,-4,3,-4,3,-4,2,-4,2,-4,2,-4,1,0,0,0,0,0,0,0,0,0,0"
1766188169.9570808,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,10,4,9,3,9,3,8,3,8,4,8,4,8,3,8,4,7,3,7,4,7,4,7,3,7,4,6,4,6,5,6,4,6,5,6,4,6,4,5,4,5,4,5,5,5,4,5,5,6,0,0,5,5,5,5,5,6,5,6,4,5,4,6,4,6,4,5,3,5,3,6,3,6,3,5,3,5,2,5,2,5,2,5,2,5,1,5,1,5,1,5,1,5,0,4,0,4,0,4,-1,4,-1,4,0,0,0,0,0,0,0,0,0,0"
1766188169.972804,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,7,7,7,7,7,7,6,6,6,7,6,6,5,6,5,6,5,6,5,7,5,6,4,6,4,6,4,6,4,7,4,6,3,7,3,6,3,6,3,6,3,6,2,7,2,6,3,7,3,0,0,7,2,6,3,7,3,6,3,6,3,6,3,6,3,6,3,6,3,5,3,5,4,5,3,5,3,4,4,4,4,4,4,4,4,3,4,3,4,3,4,3,4,2,4,2,4,1,4,1,4,1,3,0,0,0,0,0,0,0,0,0,0"
1766188169.9928129,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,2,-10,2,-10,1,-11,2,-11,1,-10,2,-10,1,-9,1,-9,1,-9,0,-9,0,-9,0,-9,0,-9,0,-8,0,-8,0,-9,-1,-9,-1,-8,-1,-8,-1,-8,-1,-8,-1,-8,-1,-7,-2,-8,-1,-8,-1,-8,0,0,-1,-8,-1,-8,-1,-8,-1,-8,-1,-8,0,-8,0,-8,0,-8,0,-8,0,-8,0,-8,-1,-6,1,-6,0,-7,0,-7,1,-6,2,-4,0,-6,2,-5,0,-4,2,-4,2,-6,4,-4,3,-6,2,-5,2,-5,0,0,0,0,0,0,0,0,0,0"
1766188170.0090282,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,2,10,2,10,3,10,2,9,2,9,2,9,2,8,2,8,2,8,3,7,2,7,3,8,3,7,3,7,3,6,3,7,4,6,3,6,4,6,3,6,3,5,4,6,3,5,4,5,4,6,4,6,0,0,4,6,4,6,4,6,4,6,3,6,3,6,3,6,3,6,3,6,3,6,2,6,2,5,2,5,2,5,1,5,1,5,1,5,1,5,0,5,0,4,0,5,0,4,0,4,-1,4,-1,4,-1,3,0,0,0,0,0,0,0,0,0,0"
1766188170.0270863,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,6,-8,6,-8,6,-8,6,-8,5,-8,5,-7,4,-8,4,-7,4,-7,4,-8,4,-7,4,-8,3,-7,3,-7,3,-7,3,-7,2,-8,2,-7,2,-7,2,-7,2,-7,2,-7,1,-7,1,-8,1,-7,2,-7,0,0,1,-7,2,-7,1,-8,1,-8,2,-7,1,-7,2,-7,2,-7,2,-6,2,-7,2,-7,2,-6,2,-6,2,-6,2,-5,2,-5,3,-5,2,-5,2,-5,2,-4,2,-4,3,-4,3,-3,3,-3,3,-3,3,-3,0,0,0,0,0,0,0,0,0,0"
1766188170.0468009,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-2,10,-2,10,-2,10,-3,10,-2,9,-2,9,-1,9,-1,9,-1,8,-1,8,-1,8,-1,8,-1,8,-1,8,-1,7,0,8,0,8,0,7,1,7,1,7,0,7,1,7,1,6,1,7,1,7,1,7,0,0,1,7,1,7,1,7,1,7,0,7,1,7,0,7,0,7,0,7,0,6,-1,7,-1,6,-1,6,-1,6,-1,5,-1,6,-2,5,-2,5,-2,5,-2,4,-2,4,-2,4,-2,4,-3,4,-3,3,-3,3,0,0,0,0,0,0,0,0,0,0"
1766188170.0771995,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,10,0,10,0,9,0,9,1,9,1,9,1,8,1,8,1,8,1,8,1,8,1,7,1,7,2,8,2,7,2,7,2,7,2,7,2,6,2,6,2,6,3,6,2,6,3,7,0,0,3,6,3,6,3,6,3,6,2,6,2,6,2,6,2,6,2,6,2,6,1,6,1,6,1,6,1,6,0,5,0,6,0,5,0,5,0,5,0,5,-1,5,-1,4,-1,4,-1,4,-1,4,-2,3,0,0,0,0,0,0,0,,10,-1,9,-1,8,0,8,0,8,0,8,0,8,0,7,0,8,1,7,1,7,1,7,1,7,1,7,2,7,1,6,2,6,2,6,1,6,2,6,2,5,2,6,2,6,2,6,0,0,2,6,2,6,2,6,2,6,2,6,2,6,1,6,1,5,1,5,1,5,1,6,1,5,0,5,0,5,0,5,0,5,0,5,0,5,0,4,-1,4,-1,6,1,6,1,5,1,5,1,5,1,6,1,5,0,5,0,5,0,5,0,5,0,5,0,5,0,4,-1,4,-1,4,-1,4,-1,3,-2,3,-2,3,-2,3,0,0,0,0,0,0,0,0,0,0"
1766188170.0978649,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-10,-5,-10,-5,-10,-4,-9,-5,-9,-4,-9,-4,-9,-4,-8,-4,-8,-4,-8,-3,-8,-4,-8,-3,-8,-3,-8,-3,-8,-2,-8,-3,-8,-2,-7,-2,-7,-1,-7,-2,-7,-2,-7,-1,-7,-1,-8,-1,-8,-1,-8,-1,0,0,-8,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-7,-2,-6,-2,-6,-2,-6,-2,-6,-3,-5,-3,-5,-3,-5,-3,-5,-3,-4,-3,-4,-3,-4,-3,-4,-3,-4,-3,-3,-3,-3,-3,0,0,0,0,0,0,0,0,0,0"
1766188170.1186311,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-2,-11,-2,-11,-3,-11,-2,-11,-2,-10,-2,-10,-3,-10,-3,-9,-3,-9,-3,-8,-2,-9,-3,-9,-3,-8,-3,-8,-3,-8,-3,-8,-4,-8,-3,-7,-4,-7,-4,-7,-3,-7,-4,-7,-4,-6,-4,-7,-4,-7,-4,-7,0,0,-4,-7,-4,-7,-4,-7,-4,-7,-3,-7,-4,-7,-3,-7,-3,-6,-3,-7,-3,-6,-3,-7,-2,-6,-2,-6,-2,-6,-2,-6,-2,-6,-1,-6,-1,-6,-1,-6,-1,-5,-1,-5,-1,-5,0,-5,0,-5,0,-4,1,-4,0,0,0,0,0,0,0,0,0,0"
1766188170.1373606,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,-2,10,-2,10,-2,10,-1,9,-2,9,-1,9,-2,8,-2,8,-2,8,-3,8,-2,8,-2,7,-3,7,-3,7,-3,7,-3,7,-3,6,-3,6,-4,6,-3,6,-3,6,-4,6,-3,6,-4,6,-4,6,-3,0,0,6,-4,6,-4,6,-4,6,-4,6,-3,6,-3,6,-3,6,-3,6,-2,6,-2,6,-2,5,-2,5,-2,5,-2,5,-1,5,-1,5,-1,5,-1,5,-1,4,-1,4,0,4,0,4,0,4,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0"
1766188170.1549191,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-4,9,-4,9,-4,9,-5,9,-4,8,-4,8,-4,8,-3,8,-3,7,-3,7,-3,7,-3,8,-2,7,-2,7,-2,7,-2,7,-2,7,-2,6,-1,7,-1,6,-2,6,-1,6,-1,6,-1,6,-1,6,-1,7,0,0,-1,7,-1,6,-1,7,-1,6,-1,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,6,-2,5,-2,5,-2,5,-2,5,-3,5,-3,5,-3,4,-3,4,-3,4,-3,3,-3,3,-3,3,-3,3,-3,2,-3,2,0,0,0,0,0,0,0,0,0,0"
1766188170.178712,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-8,-8,-8,-8,-9,-8,-8,-8,-8,-7,-7,-7,-7,-7,-7,-7,-7,-6,-7,-6,-7,-6,-7,-6,-7,-6,-7,-5,-7,-5,-7,-6,-7,-5,-7,-4,-7,-4,-7,-4,-6,-4,-7,-4,-7,-4,-7,-4,-7,-4,-7,-4,0,0,-7,-4,-7,-4,-7,-4,-7,-4,-6,-4,-7,-4,-6,-4,-6,-4,-6,-5,-6,-5,-5,-5,-5,-4,-6,-6,-5,-5,-4,-4,-4,-9,-4,-5,-4,-5,-2,-8,-4,-5,-2,-5,-3,-3,-2,-3,-2,-4,-2,-4,-2,-3,0,0,0,0,0,0,0,0,0,0"
1766188170.2002323,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,9,-3,9,-3,9,-3,9,-2,8,-3,8,-3,8,-3,8,-3,7,-3,7,-3,7,-3,7,-3,7,-3,7,-3,6,-3,7,-3,6,-4,5,-3,6,-4,6,-4,5,-4,5,-4,5,-4,5,-5,5,-4,6,-4,0,0,5,-5,5,-4,6,-4,5,-4,5,-4,5,-4,5,-4,5,-4,5,-3,5,-3,5,-3,5,-3,5,-3,5,-3,5,-2,5,-2,5,-2,4,-1,4,-1,4,-1,4,-1,4,-1,4,-1,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0"
1766188170.2192128,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-10,-1,-10,-1,-11,0,-10,-1,-10,0,-10,-1,-9,0,-9,0,-9,0,-8,0,-9,0,-9,1,-8,1,-8,1,-8,1,-8,1,-8,1,-7,1,-7,2,-7,1,-7,1,-7,2,-7,1,-7,2,-7,2,-7,2,0,0,-7,2,-7,2,-7,2,-7,2,-7,2,-7,1,-7,1,-7,1,-7,1,-7,1,-7,1,-6,1,-6,0,-6,0,-6,0,-6,0,-6,0,-5,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,-1,-4,-2,-4,-2,-4,-2,0,0,0,0,0,0,0,0,0,0"
1766188170.2358804,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,10,-2,9,-2,10,-2,9,-2,9,-2,8,-2,8,-2,8,-2,8,-2,7,-3,7,-2,7,-3,7,-3,7,-3,6,-3,7,-3,6,-4,6,-3,6,-4,6,-4,6,-3,6,-4,5,-3,6,-4,6,-4,6,-4,0,0,5,-4,6,-4,6,-4,6,-4,5,-3,6,-3,6,-3,5,-3,5,-3,5,-2,5,-2,5,-2,5,-2,5,-2,5,-2,5,-1,5,-1,4,-1,4,-1,4,-1,4,0,4,0,4,0,4,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0"
1766188170.251886,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,3,-10,3,-10,3,-10,3,-10,3,-9,2,-9,2,-9,2,-9,2,-9,1,-8,1,-9,1,-9,1,-8,1,-8,1,-8,1,-8,0,-8,0,-7,0,-8,0,-7,0,-7,0,-7,-1,-7,-1,-8,-1,-7,-1,-8,0,0,-1,-7,0,-7,-1,-8,-1,-7,0,-7,0,-7,0,-7,0,-7,0,-7,0,-7,0,-7,0,-6,0,-6,1,-6,1,-6,1,-6,1,-6,1,-5,1,-5,1,-5,2,-5,2,-4,2,-4,2,-4,2,-4,2,-3,0,0,0,0,0,0,0,0,0,0"
1766188170.2661633,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,4,9,4,8,4,8,3,8,3,8,3,7,3,7,3,8,2,7,3,7,2,7,2,7,2,6,2,7,2,7,1,6,1,7,0,6,1,6,1,6,0,6,0,7,0,7,0,6,1,0,0,7,0,7,0,6,0,7,0,6,1,6,0,6,1,6,1,6,1,6,1,6,2,5,1,5,1,5,1,5,2,5,2,4,2,4,2,4,2,4,2,3,2,3,2,3,2,3,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0"
1766188170.2820902,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-1,9,-1,10,0,10,-1,9,-1,9,-1,8,0,8,0,8,0,8,0,8,0,8,0,8,0,7,0,7,0,7,1,7,1,7,1,6,1,6,1,6,1,6,1,6,1,6,2,6,1,6,1,6,0,0,2,6,1,6,1,6,2,6,1,6,1,6,1,6,1,6,1,6,0,6,0,6,0,5,0,5,0,5,0,5,0,5,-1,5,-1,4,-1,4,-1,4,-1,4,-1,4,-2,3,-2,3,-2,3,-2,3,0,0,0,0,0,0,0,0,0,0"
1766188170.3067064,CSI,"0,0,0,0,0,0,0,0,0,0,0,0,-9,-5,-9,-5,-10,-5,-9,-5,-8,-5,-8,-4,-8,-4,-8,-4,-8,-4,-8,-3,-8,-4,-8,-3,-8,-3,-7,-3,-7,-3,-8,-2,-8,-2,-7,-2,-7,-1,-7,-2,-7,-2,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,0,0,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-1,-7,-2,-6,-2,-6,-2,-6,-2,-6,-2,-6,-2,-6,-2,-5,-2,-6,-3,-5,-3,-5,-3,-5,-3,-4,-3,-4,-3,-4,-3,-4,-3,-3,-3,-3,-3,-3,-3,0,0,0,0,0,0,0,0,0,0"
